"拼音"	"IPA"	"調號"	"單字"
"xuen"	"xuən"	5	"喷[～水；～嚏]愤忿粪奋混=[相～]俸凤=奉=缝=[一条～]"
"xuen"	"xuən"	6	"混-[相～]份[本～]凤-奉-缝-[一条～]"
"uen"	"uən"	1	"温瘟晕翁蕹[～菜]"
"uen"	"uən"	2	"匀文纹蚊=闻雲[～采]云[说]萤=荣营茔"
"uen"	"uən"	3	"稳允尹吻永"
"uen"	"uən"	5	"问=润=闰=熨韵运=泳=咏瓮"
"uen"	"uən"	6	"问-润-闰-运-泳-"
"zryen"	"tʂʯən"	1	"均钧君军"
"zryen"	"tʂʯən"	3	"准[批～；标～]"
"zryen"	"tʂʯən"	5	"圳[水沟]郡"
"cryen"	"tʂʰʯən"	1	"春椿倾"
"cryen"	"tʂʰʯən"	3	"蠢顷"
"zryen"	"dʐʯən"	2	"羣裙琼"
"zryen"	"dʐʯən"	6	"菌"
"sryen"	"ʂʯən"	1	"熏勋"
"sryen"	"ʂʯən"	2	"纯"
"sryen"	"ʂʯən"	3	"盾[矛～，又]"
"sryen"	"ʂʯən"	5	"顺=舜训楦[鞋～]"
"sryen"	"ʂʯən"	6	"顺-"
"bang"	"paŋ"	1	"帮邦浜[河～]"
"bang"	"paŋ"	3	"榜绑"
"bang"	"paŋ"	5	"谤棒=蚌="
"pang"	"pʰaŋ"	1	"肨[肿]"
"pang"	"pʰaŋ"	3	"捧-"
"pang"	"pʰaŋ"	5	"胖"
"bang"	"baŋ"	2	"旁螃[～蟹]庞"
"bang"	"baŋ"	6	"棒-蚌-"
"mang"	"maŋ"	2	"忙芒茫芒[麦～]盲虻-[牛～]蒙-"
"mang"	"maŋ"	3	"莽蟒-"
"dang"	"taŋ"	1	"当[应～]"
"dang"	"taŋ"	3	"党挡"
"dang"	"taŋ"	5	"荡当[典～]"
"tang"	"tʰaŋ"	1	"汤"
"tang"	"tʰaŋ"	3	"倘[～使]躺"
"tang"	"tʰaŋ"	5	"烫趟[去一～]"
"dang"	"daŋ"	2	"堂棠螳唐糖塘"
"dang"	"daŋ"	6	"氹[水坑]"
"nang"	"naŋ"	2	"囊郎廊狼螂"
"nang"	"naŋ"	3	"朗浪="
"nang"	"naŋ"	6	"浪-"
"zang"	"tsaŋ"	1	"赃庄装桩"
"zang"	"tsaŋ"	5	"髒[不乾淨]葬壮臟[心～]藏=[西～]状="
"cang"	"tsʰaŋ"	1	"仓苍舱疮窗撑[～住]"
"cang"	"tsʰaŋ"	3	"撞"
"cang"	"tsʰaŋ"	5	"创"
"cang"	"tsʰaŋ"	6	"牚[椅子～儿]"
"zang"	"dzaŋ"	2	"藏[隐～]床"
"zang"	"dzaŋ"	6	"藏-[西～]状-"
"sang"	"saŋ"	1	"桑丧[～事]霜孀双生-[不熟]"
"sang"	"saŋ"	3	"磉[～墩]嗓爽"
"sang"	"saŋ"	5	"丧[～失]"
"zrang"	"tʂaŋ"	1	"张章樟"
"zrang"	"tʂaŋ"	3	"长[生～]涨掌"
"zrang"	"tʂaŋ"	5	"丈=杖=仗=[打～]帐账胀障瘴"
"crang"	"tʂʰaŋ"	1	"昌菖倡"
"crang"	"tʂʰaŋ"	3	"闯厂"
"crang"	"tʂʰaŋ"	5	"畅唱"
"zrang"	"dʐaŋ"	2	"长[～短]肠场"
"zrang"	"dʐaŋ"	6	"丈-杖-仗-[依～]"
"srang"	"ʂaŋ"	1	"商伤"
"srang"	"ʂaŋ"	2	"常尝裳偿"
"srang"	"ʂaŋ"	3	"赏"
"srang"	"ʂaŋ"	5	"上=[～山；～面]尚="
"srang"	"ʂaŋ"	6	"上-[～山；～面]尚-"
"gang"	"kaŋ"	1	"冈岗刚纲钢缸肛光"
"gang"	"kaŋ"	3	"广讲-港哽-[～住]梗-[～子]"
"gang"	"kaŋ"	5	"杠虹-[出～]"
"kang"	"kʰaŋ"	1	"康糠坑-"
"kang"	"kʰaŋ"	3	"慷呛[俗，咳嗽]"
"kang"	"kʰaŋ"	5	"抗炕旷况矿"
"gang"	"ɡaŋ"	2	"狂"
"xang"	"xaŋ"	1	"荒慌方芳"
"xang"	"xaŋ"	2	"行[银～]航杭黄=簧皇蝗肪妨房防"
"xang"	"xaŋ"	3	"谎晃纺仿[～效；相似]彷[～佛]访"
"xang"	"xaŋ"	5	"放项=巷="
"xang"	"xaŋ"	6	"项-巷-"
"niang"	"niaŋ"	2	"良凉量[～长短]粮梁粱"
"niang"	"niaŋ"	3	"两[～个；几～]辆"
"niang"	"niaŋ"	5	"亮=谅="
"niang"	"niaŋ"	6	"亮-谅-量[数～]"
"ziang"	"tsiaŋ"	1	"将[～来]浆"
"ziang"	"tsiaŋ"	3	"蒋奖桨"
"ziang"	"tsiaŋ"	5	"酱将[大～]象=像=橡="
"ciang"	"tsʰiaŋ"	1	"枪"
"ciang"	"tsʰiaŋ"	3	"抢"
"ciang"	"tsʰiaŋ"	5	"跄"
"ziang"	"dziaŋ"	2	"墙戕详祥"
"ziang"	"dziaŋ"	6	"象-像-橡-匠"
"siang"	"siaŋ"	1	"相[互～]箱厢湘襄镶"
"siang"	"siaŋ"	3	"想"
"siang"	"siaŋ"	5	"相[～貌]"
"giang"	"ciaŋ"	1	"疆僵礓[～石]缰[～绳]姜[生～；姓]江刚[～纔]"
"giang"	"ciaŋ"	3	"讲="
"giang"	"ciaŋ"	5	"降[下～]"
"kiang"	"cʰiaŋ"	1	"羌腔匡筐眶[眼～]"
"kiang"	"cʰiaŋ"	3	"强[勉～]"
"giang"	"ɟiaŋ"	2	"强[～大]"
"giang"	"ɟiaŋ"	6	"犟"
"ngiang"	"ɲiaŋ"	2	"娘"
"ngiang"	"ɲiaŋ"	3	"仰"
"xiang"	"çiaŋ"	1	"香乡"
"xiang"	"çiaŋ"	2	"降[投～]"
"xiang"	"çiaŋ"	3	"享响饷"
"xiang"	"çiaŋ"	5	"向"
"iang"	"iaŋ"	1	"央秧殃"
"iang"	"iaŋ"	2	"羊洋烊[融化]杨阳扬疡[溃～]瓤[瓜～子]"
"iang"	"iaŋ"	3	"养痒"
"iang"	"iaŋ"	5	"酿=壤=[土～]嚷=让=样=映-[～山红]"
"iang"	"iaŋ"	6	"酿-壤-[土～]嚷-让-样-"
"guang"	"ɡuaŋ"	2	"狂[又]"
"uang"	"uaŋ"	1	"汪"
"uang"	"uaŋ"	2	"黄亡忘王"
"uang"	"uaŋ"	3	"网枉往"
"uang"	"uaŋ"	5	"妄=望=旺="
"uang"	"uaŋ"	6	"妄-望-旺-"
"m"	"m̩"	3	"姆[～妈：母亲]"
"n"	"n̩"	3	"你-"
"ng"	"ŋ̍"	2	"黄-[～瓜]"
