id	ini	fn	pt	单字	IPA	注释
165	ts	ɛk	22	褯	tsɛk2	褯子（小儿尿布，或包裹婴儿的衣被）
166	s	ɛ	53	些	sɛ53	一些
167	s	ɛ	213	寫	sɛ213	写字，写信
168	s	ɛ	33	瀉	sɛ33	腹泻，泻肚子
169	s	ɛ	33	卸	sɛ33	装卸，卸货
170	tsʰ	ɛ	21	邪	tsʰɛ21	邪气，邪门歪道
171	tsʰ	ɛ	21	斜	tsʰɛ21	不正
172	ts	ɛ	22	謝	tsɛ22	谢谢，姓
173	t	ɛ	53	爹	tɛ53	父亲
174	ts	ɛ	53	遮	tsɛ53	遮住，遮挡
175	ts	ɛ	213	者	tsɛ213	记者，作者，之乎者也。
176	ts	ɛ	33	蔗	tsɛ33	甘蔗，蔗糖
177	tsʰ	ɛ	53	車	tsʰɛ53	火车
178	tsʰ	ɛ	213	扯	tsʰɛ213	拉扯，扯钻
179	s	ɛ	21	蛇	sɛ21	一条蛇
180	s	ɛ	22	射	sɛ22	发射，射箭
181	s	ɛ	22	麝	sɛ22	麝香
182	s	ɛ	55	賒	sɛ55	赊帐
183	tsʰ	ɛ	55	奢	tsʰɛ55	奢侈
184	s	ɛ	213	捨	sɛ213	舍不得，割舍
185	s	ɛ	33	赦	sɛ33	大赦，十恶不赦，赦免
186	s	ɛ	33	舍	sɛ33	宿舍
187	s	ɛ	21	佘	sɛ21	姓，佘太君
188	s	ɛ	21	社	sɛ21	公社，社会
189	j	ɛ	213	惹	jɛ213	招惹，小孩惹事，传染
190	j	ɛ	21	耶	jɛ21	耶酥
191	j	ɛ	21	爺	jɛ21	爷爷，父亲
192	j	ɛ	21	椰	jɛ21	椰子
193	j	a	21	也	ja21	之乎者也，也是
194	j	ɛ	21	野	jɛ21	野兔
195	j	ɛ	22	夜	jɛ22	走夜路，夜班，夜晚
196	s	ɔ	21	傻	sɔ21	傻瓜
197	s	a	33	耍	sa33	玩耍，耍人
198	k	ua	53	瓜	kua53	黄瓜，西瓜
199	v	ɔ	53	蝸	vɔ53	蜗牛
200	k	ua	215	寡	kua35	寡妇，守寡
202	kʰ	ua	53	誇	kʰua53	夸奖，夸张
203	kʰ	ua	53	垮	kʰua53	垮台
204	kʰ	ua	53	跨	kʰua53	跨过障碍物，跨步，跨度
205	ŋ	a	21	瓦	ŋa21	名词，瓦片
206	f	a	53	花	fa53	一朵花，开花
207	f	a	33	化	fa33	变化
208	v	a	21	華	va21	中华
209	v	ak	22	划	vak2	划船
210	v	a	21	華	va21	华山，姓
211	v	a	55	蛙	va55	青蛙，蛙跳，蛙泳
212	v	a	55	窪	va55	洼地，低洼
213	p	u	213	補	pu213	补衣服
214	pʰ	u	213	譜	pʰu213	族谱，宗谱，歌谱
215	p	u	33	布	pu33	一块布，布料
216	p	u	33	佈	pu33	宣布，公布
217	pʰ	u	53	鋪	pʰu53	铺开，铺设，铺张
218	pʰ	u	213	普	pʰu213	普通
219	pʰ	u	213	浦	pʰu213	浦江
220	pʰ	u	33	鋪	pʰu33	店铺，当铺
221	p	u	33	怖	pu33	恐怖
223	pʰ	u	21	菩	pʰu21	菩萨
225	pʰ	u	21	葡	pʰu21	葡萄
226	p	u	22	部	pu22	部队，干部
227	p	u	22	簿	pu22	帐簿，练习簿
228	p	u	22	步	pu22	一步，脚步，步行
229	p	u	22	捕	pu22	逮捕，捕快
230	f	au	21	埠	fau21	埠头，蚌埠
231	m	o	21	模	mo21	模型
232	m	o	21	模	mo21	模范
233	m	o	21	摹	mo21	摹仿，描摹
234	m	u	22	暮	mu22	日暮
235	m	u	22	慕	mu22	羡慕
236	m	u	22	墓	mu22	坟墓，墓地
237	m	u	22	募	mu22	募捐，招募
238	t	ɐu	53	都	tɐu53	都市，首都
239	t	ɐu	53	都	tɐu53	都是
240	t	ɐu	213	堵	tɐu213	堵车，堵塞
241	t	ɐu	213	賭	tɐu213	打赌，赌博
242	t	ɐu	213	肚	tɐu213	猪肚（胃）
243	t	o	22	妒	to22	妒忌
244	tʰ	ɐu	213	土	tʰɐu213	土地
245	tʰ	ɐu	33	吐	tʰɐu33	吐痰
246	tʰ	ɐu	33	吐	tʰɐu33	呕吐
247	tʰ	ɐu	33	兔	tʰɐu33	兔子，野兔
248	tʰ	ɐu	21	途	tʰɐu21	前途
249	tʰ	ɐu	21	屠	tʰɐu21	屠杀，屠夫
250	tʰ	ɐu	21	徒	tʰɐu21	徒弟，学徒
251	tʰ	ɐu	21	塗	tʰɐu21	泥涂
252	tʰ	ɐu	21	圖	tʰɐu21	画图，地图
253	t	o	22	杜	to22	姓，杜仲
254	t	ɐu	213	肚	tɐu213	肚子，肚脐
255	t	ɐu	22	度	tɐu22	度量
256	t	ɐu	22	渡	tɐu22	摆渡，渡船，偷渡
257	t	ɐu	22	鍍	tɐu22	电镀
258	l	ɐu	21	奴	lɐu21	奴隶
259	l	ɐu	21	努	lɐu21	努力
260	l	ɐu	22	怒	lɐu22	发怒
261	l	ɐu	21	盧	lɐu21	姓
262	l	ɐu	21	爐	lɐu21	炉子，风炉
263	l	ɐu	21	蘆	lɐu21	芦苇
264	l	ɐu	21	魯	lɐu21	鲁国，鲁迅
266	l	o	21	虜	lo21	俘虏
267	l	ɐu	21	滷	lɐu21	盐卤，菜中的汤汁
268	l	ɐu	22	路	lɐu22	一条路，大路，走路
269	l	ɐu	22	賂	lɐu22	贿赂
270	l	ɐu	22	露	lɐu22	露水，白露
271	l	ɐu	22	鷺	lɐu22	白鹭，鹭鸶（一种鸟，腿很长）
272	ts	ɐu	53	租	tsɐu53	租房子，田租
273	ts	ɐu	213	祖	tsɐu213	祖宗，祖国
274	ts	ɐu	213	組	tsɐu213	组长，小组，组织
275	ts	ɐu	33	做	tsɐu33	做事情
276	tsʰ	ɐu	55	粗	tsʰɐu55	粗细，粗心
277	tsʰ	ɐu	33	醋	tsʰɐu33	一种调味料，味酸。吃醋
278	tsʰ	o	33	措	tsʰo33	措施，举措
279	tsʰ	ɔ	33	錯	tsʰɔ33	做错，错误，过错
280	s	ɐu	55	蘇	sɐu55	苏州，苏联，姓
281	s	ɐu	55	酥	sɐu55	杏仁酥，酥糖，酥油
282	s	ɐu	33	素	sɐu33	吃素，朴素，素质
283	s	ɐu	33	訴	sɐu33	告诉，上诉，诉讼
284	s	ɔk	33	塑	sɔk3	塑料，塑像
285	k	u	55	姑	ku55	姑妈，姑娘
286	k	u	55	孤	ku55	孤儿，孤独
287	kʰ	u	55	箍	kʰu55	箍桶，一个箍，紧箍咒
288	k	u	55	辜	ku55	无辜，辜负
289	k	u	213	古	ku213	古老，古代
290	k	u	213	估	ku213	估计，毛估估
291	k	u	213	牯	ku213	公牛，公狗
292	k	u	213	股	ku213	一股线，股票
293	k	u	213	鼓	ku213	锣鼓
294	k	u	213	蠱	ku213	蛊惑
295	k	u	33	故	ku33	故事，事故
296	k	u	33	固	ku33	固定
297	k	u	33	雇	ku33	雇主
298	k	u	33	顧	ku33	照顾，顾忌
299	k	u	55	枯	ku55	树枯了，水枯了
300	f	u	215	苦	fu35	甜的苦的，吃苦
301	f	u	33	庫	fu33	水库，库存
302	f	u	33	褲	fu33	裤子
303	m		22	吴	m22	姓
304	m		21	蜈	m21	蜈蚣
305	m		21	梧	m21	梧桐
306	m		213	五	m213	数字
307	m		213	伍	m213	队伍，姓
308	m		213	午	m213	端午，中午
309	m		22	誤	m22	误会，错误，耽误
310	m		22	悟	m22	孙悟空，觉悟
311	f	u	55	呼	fu55	呼吸，呼鸡
312	f	u	215	虎	fu35	老虎
313	v	u	215	滸	vu35	水浒传
314	f	ui	33	戽	fui33	戽水（把水泼出去）戽斗（汲水灌田的老式农具）
315	v	u	21	胡	vu21	姓，二胡
316	v	u	21	湖	vu21	
317	v	u	21	糊	vu21	米糊（用米粉调制的食品，可以喂婴儿），浆糊，糊涂，糊了
318	v	u	21	狐	vu21	狐狸
319	v	u	21	壺	vu21	水壶
320	f	u	55	乎	fu55	之乎者也
321	v	u	21	葫	vu21	葫芦
322	v	u	21	蝴	vu21	蝴蝶
323	v	u	21	鬍	vu21	胡须
324	v	u	22	户	vu22	户口
325	v	u	22	滬	vu22	上海简称
326	v	u	22	互	vu22	互相，相互
327	v	u	22	護	vu22	保护，护士
328	v	u	55	烏	vu55	黑，乌纱帽
329	v	u	55	污	vu55	污染
330	v	u	55	塢	vu55	山坞，船坞
331		ɔk	33	惡	ʔɔk3	可恶，大便
332	l	oi	21	女	loi21	女儿，女婿，孙女，女人
333	l	ɐu	21	廬	lɐu21	庐山
334	l	ɐu	21	驢	lɐu21	毛驴
335	l	oi	21	吕	loi21	姓，吕布
336	l	oi	21	旅	loi21	旅长
337	l	oi	22	慮	loi22	考虑
338	l	oi	22	濾	loi22	过滤
342	tsʰ	oi	21	徐	tsʰoi21	姓
343	ts	oi	22	序	tsoi22	秩序
344	ts	oi	22	叙	tsoi22	
345	s	oi	22	緒	soi22	光绪，情绪
346	ts	y	55	豬	tsy55	养猪，猪八戒
347	ts	y	33	著	tsy33	著名，显著
348	tsʰ	y	21	除	tsʰy21	除法，除衣服，把东西除掉
349	tsʰ	y	21	儲	tsʰy21	储蓄
351	ts	y	22	箸	tsy22	筷子。箸笼（盛筷器）
352	ts	ɔ	213	阻	tsɔ213	阻力，阻拦
353	tsʰ	ɔ	55	初	tsʰɔ55	大年初一，初中
354	tsʰ	ɔ	215	楚	tsʰɔ35	姓，楚国。
355	tsʰ	ɔ	215	礎	tsʰɔ35	柱下石，基础
356	tsʰ	ɔ	21	鋤	tsʰɔ21	锄头
357	ts	ɔ	22	助	tsɔ22	帮助
358	s	ɔ	55	梳	sɔ55	梳头，梳子（头梳）
359	s	ɔ	55	疏	sɔ55	亲疏，疏密，疏远
360	s	ɔ	55	蔬	sɔ55	蔬菜，菜蔬
361	s	ɔ	215	所	sɔ35	所以，派出所
362	s	ɔ	55	疏	sɔ55	注疏，经疏
363	ts	y	55	諸	tsy55	诸葛亮，诸如此类
364	ts	y	215	煮	tsy35	煮饭，煮粥
365	tsʰ	y	33	處	tsʰy33	处理
366	tsʰ	y	33	處	tsʰy33	处所，处里（家里）
367	s	y	55	書	sy55	一本书
368	s	y	55	舒	sy55	舒服，姓
369	s	y	215	鼠	sy35	老鼠
370	s	y	215	暑	sy35	暑假，中暑
371	s	y	33	庶	sy33	庶民
372	s	y	33	恕	sy33	饶恕，恕罪
373	s	oi	22	墅	soi22	别墅
374	ts	y	33	署	tsy33	署名
375	s	y	21	薯	sy21	番薯，薯片，山药
376	j	y	21	如	jy21	如果，假如
377	k	y	55	居	ky55	居民
378	k	y	55	車	ky55	车馬炮
379	k	y	215	舉	ky35	举起，举报
380	k	y	33	據	ky33	收据
381	k	oi	33	鋸	koi33	锯子，锯木头
382	h	oi	55	墟	hoi55	墟市，废墟
383	h	oi	33	去	hoi33	来去，去湿，过去（从前）
384	kʰ	y	21	渠	kʰy21	水渠，渠道
385	k	oi	21	佢	koi21	他
386	kʰ	y	21	拒	kʰy21	拒绝
387	kʰ	y	21	距	kʰy21	距离
388	j	y	21	魚	jy21	一条鱼
389	j	y	21	漁	jy21	渔业，渔场
390	j	y	21	語	jy21	语文
391	j	y	21	御	jy21	御用
392	j	y	22	禦	jy22	驾御，防御
393	h	y	55	虚	hy55	虚心，心虚，肿
394	h	y	55	嘘	hy55	吹嘘，嘘声
395	h	y	215	許	hy35	姓，许多，许愿，许配，远指“那儿”怎么说，答应别人怎么说
396	j	y	55	於	jy55	在于
397	j	y	55	淤	jy55	是否用于地名，淤泥，淤塞
398	j	y	21	余	jy21	姓
399	j	y	21	餘	jy21	多余
400	j	y	21	與	jy21	参与，与众不同
401	j	y	22	譽	jy22	荣誉
402	j	y	22	預	jy22	预报，预备
403	j	y	22	豫	jy22	河南简称，犹豫
404	f	u	55	夫	fu55	夫妻，车夫
405	f	u	55	膚	fu55	皮肤
406	f	u	22	府	fu22	XX府
407	f	u	215	腑	fu35	五脏六腑
408	f	u	215	俯	fu35	俯视，俯卧撑
409	f	u	215	甫	fu35	杜甫
411	pʰ	u	215	斧	pʰu35	斧头
412	f	u	22	付	fu22	付钱
413	f	u	33	賦	fu33	天赋，赋予
414	f	u	22	傅	fu22	姓，
415	f	u	22	咐	fu22	吩咐、嘱咐
416	f	u	53	敷	fu53	敷衍，敷药
417	f	u	55	俘	fu55	俘虏
418	p	o	22	孵	po22	孵小鸡
419	f	u	55	麩	fu55	麦麸
420	f	u	215	撫	fu35	抚养，安抚，抚恤金
421	f	u	22	赴	fu22	赴汤蹈火，前赴后继
422	f	u	21	符	fu21	姓，符合，画符
423	f	u	21	扶	fu21	搀扶，扶贫，扶手
424	f	u	21	芙	fu21	芙蓉
425	f	u	22	父	fu22	父亲，师父
426	pʰ	u	215	釜	pʰu35	破釜沉舟
427	f	u	22	腐	fu22	豆腐，腐败
428	f	u	22	輔	fu22	辅导，辅助
429	f	u	22	附	fu22	附近，附带
430	m	o	21	無	mo21	没有，无产阶级，无中生有
433	m	u	21	武	mu21	武器，武力
434	m	u	215	舞	mu35	跳舞，舞龙
435	m	u	21	侮	mu21	侮辱
436	m	u	21	鵡	mu21	鹦鹉
437	m	u	22	務	mu22	任务，务农
438	m	u	22	霧	mu22	
439	l	oi	21	屢	loi21	屡教不改
440	tsʰ	oi	53	趨	tsʰoi53	趋势
441	tsʰ	oi	213	取	tsʰoi213	取帐（讨债），取名字，赎取，取得
442	tsʰ	ɐu	215	娶	tsʰɐu35	
443	tsʰ	oi	33	趣	tsʰoi33	趣味，有趣
444	ts	oi	22	聚	tsoi22	聚会
445	s	oi	55	須	soi55	必须
446	s	ɐu	55	鬚	sɐu55	胡须，锦旗下面垂的须
447	s	oi	55	需	soi55	需要，必需品
448	ts	ok	22	續	tsok2	连续
449	ts	y	55	誅	tsy55	天诛地灭
450	ts	y	55	蛛	tsy55	蜘蛛
451	ts	y	55	株	tsy55	一株树，守株待兔
452	ts	y	33	駐	tsy33	驻扎，驻军，驻马店
453	ts	y	33	註	tsy33	注释
454	tsʰ	y	21	厨	tsʰy21	厨子，厨头
455	tsʰ	y	21	柱	tsʰy21	柱子，水柱
456	ts	y	22	住	tsy22	
458	s	ɐu	213	數	sɐu213	动词，念珠怎么说
459	s	ɐu	33	數	sɐu33	数目，分数
460	ts	y	55	朱	tsy55	姓
461	ts	y	55	硃	tsy55	朱砂
462	ts	y	55	珠	tsy55	珍珠，眼睛的说法
463	ts	y	213	主	tsy213	主人，地主
464	ts	y	33	注	tsy33	注意
465	ts	y	33	蛀	tsy33	衣服被虫蛀了
466	ts	y	33	鑄	tsy33	铸铁，铸镬，铸造
467	kʰ	y	55	樞	kʰy55	北斗七星第一星。枢纽
468	s	y	55	輸	sy55	输赢
469	s	y	55	輸	sy55	运输
470	s	y	21	殊	sy21	特殊
471	s	y	22	豎	sy22	横竖（笔画）
472	s	y	22	樹	sy22	一棵树，树立
473	j	y	21	儒	jy21	儒家
474	j	y	21	乳	jy21	乳房，麦乳精，哺乳
476	kʰ	y	55	拘	kʰy55	拘留
477	k	y	22	俱	ky22	俱备，俱乐部
478	k	y	213	矩	ky213	规矩
479	k	y	33	句	ky33	一句话，句子
480	kʰ	y	55	區	kʰy55	地区，区别
481	kʰ	y	55	驅	kʰy55	先驱，驱动
482	k	y	22	具	ky22	具体，家具
483	k	y	22	懼	ky22	恐惧，惧怕
484	j	y	21	愚	jy21	愚蠢，愚公移山
485	j	y	21	娱	jy21	娱乐
486	j	y	22	遇	jy22	遇见，遭遇
487	j	y	22	寓	jy22	公寓，寓言
488	ʔ	y	55	迂	ʔy55	迂回
489	ʔ	y	55	于	ʔy55	于是，姓
490	h	y	21	雨	hy21	下雨
491	j	y	21	宇	jy21	宇宙
492	j	y	21	禹	jy21	大禹
493	j	y	21	羽	jy21	羽毛
494	v	u	22	芋	vu22	芋头、芋艿
495	j	y	21	愉	jy21	愉快
496	j	y	22	愈	jy22	愈好，病愈
497	j	y	22	喻	jy22	比喻
498	j	y	22	裕	jy22	富裕
499	ŋ	oi	21	獃	ŋoi21	发呆
500	t	ai	33	戴	tai33	姓，戴帽
501	tʰ	oi	53	胎	tʰoi53	投胎，双胞胎，胎盘
502	tʰ	ai	33	態	tʰai33	态度，心态
503	tʰ	ai	33	貸	tʰai33	借贷，贷款
504	tʰ	oi	21	臺	tʰoi21	平台，台湾
505	tʰ	oi	21	台	tʰoi21	平台
506	tʰ	oi	21	苔	tʰoi21	青苔，舌苔
507	t	oi	21	抬	toi21	两个人抬
508	t	oi	22	待	toi22	等待，待人
509	tʰ	oi	213	怠	tʰoi213	怠慢，怠工
511	t	oi	22	代	toi22	代表
512	t	oi	22	袋	toi22	口袋，麻袋
513	l	ai	21	乃	lai21	人名用字
514	l	oi	22	耐	loi22	耐心，忍耐
515	l	oi	21	來	loi21	过来，来去
516	ts	oi	53	災	tsoi53	水灾，灾难
518	ts	oi	215	宰	tsoi35	宰相
519	ts	oi	33	載	tsoi33	年载
520	ts	oi	33	再	tsoi33	再来
521	ts	oi	33	載	tsoi33	载重
522	tsʰ	ai	55	猜	tsʰai55	猜谜
523	tʰ	oi	215	彩	tʰoi35	彩色，五彩
524	tʰ	oi	215	採	tʰoi35	采集
525	tʰ	ai	215	踩	tʰai35	踩油门
526	tsʰ	oi	215	睬	tsʰoi35	理睬
527	tsʰ	oi	33	菜	tsʰoi33	吃菜
528	tsʰ	oi	21	纔	tsʰoi21	刚才，才来
529	tsʰ	oi	21	才	tsʰoi21	人才，才气
530	tsʰ	oi	21	材	tsʰoi21	棺材，材料
531	tsʰ	oi	21	財	tsʰoi21	财主，发财
532	tsʰ	oi	21	裁	tsʰoi21	裁缝，裁纸
533	ts	oi	22	在	tsoi22	现在，在家
534	ts	oi	33	載	tsoi33	满载
536	s	oi	55	鰓	soi55	鱼鳃
537	tsʰ	oi	33	賽	tsʰoi33	比赛，赛跑
538	k	oi	55	該	koi55	应该，该死
539	k	oi	215	改	koi35	修改，改正
540	k	oi	33	概	koi33	概括，大概
541	kʰ	oi	33	溉	kʰoi33	灌溉
542	h	oi	55	開	hoi55	开门，打开
543	ʔ	oi	213	凱	ʔoi213	凯旋，乐凯
544	kʰ	oi	33	慨	kʰoi33	慷慨，感慨
545	kʰ	ɐt	55	咳	kʰɐt5	咳嗽
546	ŋ	oi	21	呆	ŋoi21	笨，发呆，痴呆
547	ŋ	oi	22	礙	ŋoi22	妨碍，碍事
548	h	oi	213	海	hoi213	大海
549	h	ai	21	孩	hai21	孩子
550	h	oi	22	亥	hoi22	地支末位，辛亥革命
551	ʔ	oi	55	哀	ʔoi55	悲哀，哀悼
552		ai	55	埃	ʔai55	尘埃，埃及
553	ʔ	oi	33	愛	ʔoi33	喜爱，爱情
554	p	ui	33	貝	pui33	宝贝，贝壳
555	pʰ	ui	33	沛	pʰui33	充沛，沛公
556	t	ai	33	帶	tai33	鞋带，带东西
557	tʰ	ai	33	太	tʰai33	太阳，老太婆
558	tʰ	ai	33	泰	tʰai33	泰山
559	t	ai	22	大	tai22	大夫，大黄，大蒜
