音标	调类	调值	辖字
dieʔ	8	5	姪
nieʔ	8	5	涅
tsʰieʔ	8	5	截
dzieʔ	8	5	截
t∫ʰieʔ	8	5	轍舌
dʒieʔ	8	5	轍舌
lieʔ	8	5	劣列
ɹieʔ	8	5	熱
kyeʔ	7	4	蹶
kʰyeʔ	7	4	闕
ʔyeʔ	7	4	噦
xyeʔ	7	4	旻
t∫yeʔ	7	4	鵽拙
t∫ʰyeʔ	7	4	䫄歠
∫yeʔ	7	4	說
kʰyeʔ	8	5	□[叕豕]𧱝[叕豕]
gyeʔ	8	5	□[叕豕]𧱝[叕豕]
ŋyeʔ	8	5	月
ɦyeʔ	8	5	越
ʒyeʔ	8	5	啜
ȵyeʔ	8	5	妠
lyeʔ	8	5	劣
ɹyeʔ	8	5	爇
ki	1	334	雞
kʰi	1	334	谿
ʔi	1	334	醫
xi	1	334	醯
pi	1	334	豍
pʰi	1	334	磇
ti	1	334	低
tʰi	1	334	梯
tsi	1	334	齎
tsʰi	1	334	妻
si	1	334	西
ŋi	2	113	倪
ɣi	2	113	奚
mi	2	113	迷
tʰi	2	113	嗁
di	2	113	嗁
ni	2	113	泥
tsʰi	2	113	齊
dzi	2	113	齊
li	2	113	黎
ki	3	41	□[开开鳥]𪂍[开开鳥]
kʰi	3	41	啓
ʔi	3	41	𠯋
pi	3	41	㪏
pʰi	3	41	䫌
ti	3	41	邸
tʰi	3	41	體
tsi	3	41	濟
tsʰi	3	41	泚
si	3	41	洗
ŋi	4	21	堄
ɣi	4	21	徯
pʰi	4	21	陛
bi	4	21	陛
mi	4	21	米
tʰi	4	21	弟
di	4	21	弟
ni	4	21	禰
tsʰi	4	21	薺
dzi	4	21	薺
li	4	21	禮
ki	5	55	計
kʰi	5	55	契
ʔi	5	55	翳
xi	5	55	㰥
pi	5	55	閉
pʰi	5	55	砌
ti	5	55	帝
tʰi	5	55	替
tsi	5	55	霽
tsʰi	5	55	砌
si	5	55	細
ŋi	6	11	詣
ɣi	6	11	蒵
ɦi	6	11	贀
pʰi	6	11	薜
bi	6	11	薜
mi	6	11	謎
tʰi	6	11	第
di	6	11	第
ni	6	11	泥
tsʰi	6	11	嚌
dzi	6	11	嚌
li	6	11	麗
ki	1	334	饑
kʰi	1	334	㩻欺[實際音]
ʔi	1	334	醫
xi	1	334	□[扌羲]𢸤[扌羲]
pi	1	334	卑[實際音]
pʰi	1	334	鈹批[實際音]
ʔwi	1	334	威[實際音]
ɸi	1	334	霏[實際音]
ti	1	334	低[實際音]
tʰi	1	334	梯[實際音]
tsi	1	334	躋[實際音]
tsʰi	1	334	妻[實際音]
si	1	334	西[實際音]
t∫i	1	334	知支
t∫ʰi	1	334	絺鴟
∫i	1	334	詩
kʰi	2	113	奇
gi	2	113	奇
ŋi	2	113	狋誼[實際音]
ɣi	2	113	奚[實際音]攜[實際音]
ɦi	2	113	移
pʰi	2	113	皮
bi	2	113	皮
mi	2	113	迷[實際音]
βi	2	113	誰[實際音]
tʰi	2	113	題[實際音]
di	2	113	題[實際音]
ni	2	113	泥[實際音]離[實際音]
tsʰi	2	113	齊[實際音]
dzi	2	113	齊[實際音]
t∫ʰi	2	113	馳遲
dʒi	2	113	馳遲
ʒi	2	113	時
ȵi	2	113	尼
li	2	113	離
ɹi	2	113	而
ki	3	41	几
kʰi	3	41	起
ʔi	3	41	倚
xi	3	41	喜
pi	3	41	比[實際音]
t∫i	3	41	徵止
t∫ʰi	3	41	褫齒
∫i	3	41	始
kʰi	4	21	技
gi	4	21	技
ŋi	4	21	擬
ɦi	4	21	矣
mi	4	21	米[實際音]
t∫ʰi	4	21	豸舓
dʒi	4	21	豸舓
ʒi	4	21	視
ȵi	4	21	狔
li	4	21	邐
ɹi	4	21	爾
ki	5	55	冀計[實際音]
kʰi	5	55	器
ʔi	5	55	懿
xi	5	55	戲
pi	5	55	賁
pʰi	5	55	帔
ti	5	55	帝[實際音]
t∫i	5	55	智志
t∫ʰi	5	55	杘卶
∫i	5	55	屍
kʰi	6	11	芰
gi	6	11	芰
ŋi	6	11	䰯
pʰi	6	11	備
bi	6	11	備
mi	6	11	縻
t∫ʰi	6	11	緻示
dʒi	6	11	緻示
ʒi	6	11	嗜
ȵi	6	11	膩
li	6	11	吏
ɹi	6	11	二
kin	1	334	驚
kʰin	1	334	卿
ʔin	1	334	霙
xin	1	334	馨[實際音]
pin	1	334	兵
ʔwin	1	334	贇[實際音]
ɸin	1	334	薰[實際音]
tin	1	334	丁[實際音]
tʰin	1	334	汀[實際音]
tsin	1	334	精[實際音]
tsʰin	1	334	清[實際音]
sin	1	334	星[實際音]
t∫in	1	334	貞征
t∫ʰin	1	334	檉稱[實際音]
∫in	1	334	聲
kʰin	2	113	檠勤[實際音]
gin	2	113	檠勤[實際音]
ŋin	2	113	迎凝[實際音]
ɣin	2	113	刑[實際音]
ɦin	2	113	盈[實際音]
pʰin	2	113	平
bin	2	113	平
min	2	113	明
βin	2	113	純[實際音]
ɦwin	2	113	云[實際音]
tʰin	2	113	庭[實際音]
din	2	113	庭[實際音]
nin	2	113	寧[實際音]林[實際音]
tsʰin	2	113	情[實際音]
dzin	2	113	情[實際音]
zin	2	113	餳[實際音]
t∫ʰin	2	113	呈
dʒin	2	113	呈
ʒin	2	113	成辰[實際音]
ȵin	2	113	儜[實際音]
lin	2	113	跉
ɹin	2	113	穰人[實際音]
kin	3	41	警
ʔin	3	41	影
pin	3	41	丙
ʔwin	3	41	永[實際音]
tin	3	41	頂[實際音]
tsin	3	41	井[實際音]
t∫in	3	41	晸整
t∫ʰin	3	41	逞
min	4	21	皿
t∫ʰin	4	21	徎
dʒin	4	21	徎
lin	4	21	令
ɹin	4	21	䯀
kin	5	55	敬
kʰin	5	55	慶
ʔin	5	55	映
pin	5	55	柄
pʰin	5	55	寎
ʔwin	5	55	韻[實際音]
tin	5	55	訂[實際音]
tsin	5	55	進[實際音]
t∫in	5	55	正[實際音]政
t∫ʰin	5	55	遉
∫in	5	55	聖
kʰin	6	11	競
gin	6	11	競
ŋin	6	11	迎
pʰin	6	11	病
bin	6	11	病
min	6	11	命
t∫ʰin	6	11	鄭
dʒin	6	11	鄭
ʒin	6	11	盛
ȵin	6	11	䗿
lin	6	11	令
kiʔ	7	4	䩤暨吉[實際音]
kʰiʔ	7	4	隙乞
ʔiʔ	7	4	乙
xiʔ	7	4	虩肸
piʔ	7	4	碧筆
pʰiʔ	7	4	䍇拂
tiʔ	7	4	的[實際音]
tsiʔ	7	4	即[實際音]
tsʰiʔ	7	4	七[實際音]
t∫iʔ	7	4	窒□[黍商]陟[實際音]隻質
t∫ʰiʔ	7	4	彳抶尺叱
∫iʔ	7	4	釋失
kʰiʔ	8	5	劇姞
giʔ	8	5	劇姞
ŋiʔ	8	5	逆□[耳乚]𦔮[耳乚]
pʰiʔ	8	5	欂弼
biʔ	8	5	欂弼
miʔ	8	5	密
t∫ʰiʔ	8	5	擲秩直[實際音]麝實
dʒiʔ	8	5	擲秩直[實際音]麝實
ʒiʔ	8	5	石
ȵiʔ	8	5	暱
liʔ	8	5	力栗
ɹiʔ	8	5	日[實際音]
kuəɪ	1	334	龜追[實際音]
kʰuəɪ	1	334	□[虚兮]
ʔuəɪ	1	334	逶
xuəɪ	1	334	□[靡于]
puəɪ	1	334	盃
ʔwuəɪ	1	334	威[實際音]
ɸuəɪ	1	334	霏非
tuəɪ	1	334	堆[實際音]
tsuəɪ	1	334	崔[實際音]
tsʰuəɪ	1	334	嫢[實際音]
suəɪ	1	334	綏[實際音]
t∫uəɪ	1	334	追錐
t∫ʰuəɪ	1	334	吹
kʰuəɪ	2	113	逵
guəɪ	2	113	逵
ŋuəɪ	2	113	危
ɣuəɪ	2	113	誰
ɦuəɪ	2	113	帷
βuəɪ	2	113	肥
ɦwuəɪ	2	113	微
tsʰuəɪ	2	113	厜[實際音]
dzuəɪ	2	113	厜[實際音]
zuəɪ	2	113	隨[實際音]
t∫ʰuəɪ	2	113	鎚
dʒuəɪ	2	113	鎚
ʒuəɪ	2	113	□[丿丨从丛一]𡍮[丿丨从丛一]
luəɪ	2	113	㶟
ɹuəɪ	2	113	痿蕤[實際音]
kuəɪ	3	41	軌
kʰuəɪ	3	41	巋
ʔuəɪ	3	41	委
xuəɪ	3	41	毀
ɸuəɪ	3	41	斐匪
tsuəɪ	3	41	觜[實際音]
tsʰuəɪ	3	41	□[豸卒，實際音]𧳚[豸卒，實際音]
suəɪ	3	41	髓[實際音]
t∫uəɪ	3	41	捶[實際音]
t∫ʰuəɪ	3	41	嶊
∫uəɪ	3	41	水
kʰuəɪ	4	21	跪
guəɪ	4	21	跪
ŋuəɪ	4	21	硊
ɦuəɪ	4	21	蔿
βuəɪ	4	21	膹
ɦwuəɪ	4	21	尾
tsʰuəɪ	4	21	惢[實際音]
dzuəɪ	4	21	惢[實際音]
zuəɪ	4	21	□[犭遀，實際音]𤢍[犭遀，實際音]
ʒuəɪ	4	21	□[䓙土]
ȵuəɪ	4	21	萎
luəɪ	4	21	壘
ɹuəɪ	4	21	蘂
kuəɪ	5	55	䞈
kʰuəɪ	5	55	喟
ʔuəɪ	5	55	餧
xuəɪ	5	55	毀
ɸuəɪ	5	55	費沸
tsuəɪ	5	55	醉[實際音]
tsʰuəɪ	5	55	翠[實際音]
suəɪ	5	55	邃[實際音]
t∫uəɪ	5	55	轛惴
t∫ʰuəɪ	5	55	吹
∫uəɪ	5	55	銳
kʰuəɪ	6	11	匱
guəɪ	6	11	匱
ŋuəɪ	6	11	僞
ɦuəɪ	6	11	位
βuəɪ	6	11	狒
ɦwuəɪ	6	11	未
tsʰuəɪ	6	11	萃[實際音]
dzuəɪ	6	11	萃[實際音]
zuəɪ	6	11	遂[實際音]
t∫ʰuəɪ	6	11	墜
dʒuəɪ	6	11	墜
ʒuəɪ	6	11	睡
ȵuəɪ	6	11	諉
luəɪ	6	11	類
ɹuəɪ	6	11	䄲
kən	1	334	庚根揯
kʰən	1	334	鏗□[韋艮]𩎤[韋艮]奟
ʔən	1	334	□[賏冖瓦]恩鞥
xən	1	334	朜
pən	1	334	閍奔崩
pʰən	1	334	怦漰
ʔwən	1	334	溫[實際音]
ɸən	1	334	芬分
tən	1	334	登[實際音]
tʰən	1	334	吞鼟
tsən	1	334	曾[實際音]爭增
tsʰən	1	334	琤㣒
sən	1	334	生僧
t∫ən	1	334	朾貞[實際音]
t∫ʰən	1	334	瞠
ŋən	2	113	娙垠
ɣən	2	113	行痕恆
pʰən	2	113	彭朋
bən	2	113	彭朋
mən	2	113	甍瞢
βən	2	113	焚
ɦwən	2	113	文
tʰən	2	113	騰
dən	2	113	騰
nən	2	113	能
tsʰən	2	113	傖層
dzən	2	113	傖層
t∫ʰən	2	113	棖
dʒən	2	113	棖
ȵən	2	113	儜
lən	2	113	磷倫[實際音]棱
kən	3	41	梗䫀
kʰən	3	41	伉墾
ʔən	3	41	㹙䅰
xən	3	41	䛭
pən	3	41	浜
pʰən	3	41	皏
ʔwən	3	41	穩[實際音]
ɸən	3	41	忿扮
tʰən	3	41	□[亻吞心]𢞋[亻吞心]
tsən	3	41	㬹
tsʰən	3	41	㵾
sən	3	41	省
t∫ən	3	41	耵
kʰən	4	21	領
gən	4	21	領
ŋən	4	21	限
ɣən	4	21	幸狠
pʰən	4	21	鮩
bən	4	21	鮩
mən	4	21	猛
βən	4	21	憤
ɦwən	4	21	吻
t∫ʰən	4	21	瑒
dʒən	4	21	瑒
ȵən	4	21	檸
lən	4	21	冷
kən	5	55	更艮亙
kʰən	5	55	哏堩
ʔən	5	55	瀴䭡
xən	5	55	□[言㚔]𧨫[言㚔]
pən	5	55	迸𥦜
pʰən	5	55	亨鮙
ʔwən	5	55	問[實際音]
ɸən	5	55	湓糞
tən	5	55	嶝
tʰən	5	55	□[疒吞]𤶕[疒吞]□[氵磴]𤃶[氵磴]
tsən	5	55	諍增
tsʰən	5	55	㵾蹭
sən	5	55	生摌□𡬙
t∫ən	5	55	倀
t∫ʰən	5	55	牚
ŋən	6	11	鞕䭓
ɣən	6	11	恨
pʰən	6	11	□[亻並]𠊧[亻並]倗
bən	6	11	□[亻並]𠊧[亻並]倗
mən	6	11	孟懵
βən	6	11	分
ɦwən	6	11	問
tʰən	6	11	鄧
dən	6	11	鄧
nən	6	11	□[乃日非]
tsʰən	6	11	贈
dzən	6	11	贈
t∫ʰən	6	11	鋥
dʒən	6	11	鋥
lən	6	11	倰
kuən	1	334	昆胘[實際音]
kʰuən	1	334	坤
ʔuən	1	334	昷
xuən	1	334	昏
puən	1	334	奔
pʰuən	1	334	濆
ʔwuən	1	334	贇[實際音]
ɸuən	1	334	薰[實際音]
tuən	1	334	敦
tʰuən	1	334	㬿吞[實際音]
tsuən	1	334	尊
tsʰuən	1	334	村
suən	1	334	孫
t∫uən	1	334	貞[實際音]
ŋuən	2	113	㑮
ɣuən	2	113	魂
ɦuən	2	113	文[實際音]
pʰuən	2	113	盆
buən	2	113	门
tʰuən	2	113	屯
duən	2	113	屯
nuən	2	113	黁能[實際音]
tsʰuən	2	113	存
dzuən	2	113	存
luən	2	113	論
kuən	3	41	鯀
kʰuən	3	41	閫
ʔuən	3	41	穩
xuən	3	41	□[糹㤻]𦃕[糹㤻]
puən	3	41	本
pʰuən	3	41	翉
ʔwuən	3	41	永[實際音]
tuən	3	41	崸
tʰuən	3	41	畽
tsuən	3	41	□[尊刂]𠟃[尊刂]
tsʰuən	3	41	忖
suən	3	41	損
ɣuən	4	21	混
pʰuən	4	21	獖
buən	4	21	獖
muən	4	21	懣
tʰuən	4	21	囤
duən	4	21	囤
nuən	4	21	㶧
tsʰuən	4	21	鱒
dzuən	4	21	鱒
luən	4	21	㤻
kuən	5	55	㫻
kʰuən	5	55	困
ʔuən	5	55	揾
xuən	5	55	惛
puən	5	55	奔
pʰuən	5	55	噴
ʔwuən	5	55	詠[實際音]
tuən	5	55	頓
tʰuən	5	55	□[黑享]𪑒[黑享]
tsuən	5	55	焌
tsʰuən	5	55	寸
suən	5	55	巽
ŋuən	6	11	顐
ɣuən	6	11	慁
pʰuən	6	11	坌
buən	6	11	坌
muən	6	11	悶
tʰuən	6	11	鈍
duən	6	11	鈍
nuən	6	11	嫩
tsʰuən	6	11	罇
dzuən	6	11	罇
luən	6	11	輪
kyən	1	334	軍
kʰyən	1	334	囷
ʔyən	1	334	贇
xyən	1	334	薰
tyən	1	334	敦
tsyən	1	334	遵[實際音]
tsʰyən	1	334	逡[實際音]
syən	1	334	荀[實際音]
t∫yən	1	334	屯君[實際音]諄
t∫ʰyən	1	334	椿春
kʰyən	2	113	羣
gyən	2	113	羣
ŋyən	2	113	輑
ɦyən	2	113	筠
tsʰyən	2	113	鷷[實際音]
dzyən	2	113	鷷[實際音]
zyən	2	113	旬[實際音]
t∫ʰyən	2	113	䣩脣
dʒyən	2	113	䣩脣
ʒyən	2	113	純
lyən	2	113	淪
ɹyən	2	113	犉
kyən	3	41	□[广軍]𢉦[广軍]
kʰyən	3	41	稛
ʔyən	3	41	惲
syən	3	41	筍
t∫ʰyən	3	41	□[禾盾]準
dʒyən	3	41	蠢
∫yən	3	41	賰
kʰyən	4	21	窘
gyən	4	21	窘
ŋyən	4	21	輑
ɦyən	4	21	殞
t∫ʰyən	4	21	蜳盾
dʒyən	4	21	蜳盾
lyən	4	21	耣
ɹyən	4	21	蝡
kyən	5	55	□[扌䴢]𪮾[扌䴢]
kʰyən	5	55	壺
ʔyən	5	55	醞
xyən	5	55	訓
tsyən	5	55	儁
syən	5	55	□[山俊，實際音]
t∫yən	5	55	飩稕
∫yən	5	55	舜
kʰyən	6	11	郡
gyən	6	11	郡
ɦyən	6	11	運
zyən	6	11	殉[實際音]
t∫ʰyən	6	11	順
dʒyən	6	11	順
lyən	6	11	淪
ɹyən	6	11	閏
kuəŋ	1	334	肱
kʰuəŋ	1	334	鞃
ʔuəŋ	1	334	泓
xuəŋ	1	334	薨
ɣuəŋ	2	113	宏
kəʔ	7	4	格
kʰəʔ	7	4	客
ʔəʔ	7	4	戹
xəʔ	7	4	赫
pəʔ	7	4	伯
pʰəʔ	7	4	□[扌雹]𢶉[扌雹]
ɸəʔ	7	4	拂弗
tsəʔ	7	4	責
tsʰəʔ	7	4	策
səʔ	7	4	栜
t∫əʔ	7	4	摘
t∫ʰəʔ	7	4	□[疒啇]𤹞[疒啇]
ŋəʔ	8	5	虉
ɣəʔ	8	5	覈
pʰəʔ	8	5	白
bəʔ	8	5	白
məʔ	8	5	陌
βəʔ	8	5	佛
ɦwəʔ	8	5	物
tsʰəʔ	8	5	齚
dzəʔ	8	5	齚
t∫ʰəʔ	8	5	宅
dʒəʔ	8	5	宅
ȵəʔ	8	5	疒
ləʔ	8	5	礐
kuəʔ	7	4	國
xuəʔ	7	4	□[或巾]𢃤[或巾]
ɣuəʔ	8	5	或
kyəʔ	7	4	□[一𠃋丿人]𠀔[一𠃋丿人]
kʰyəʔ	7	4	屈
ʔyəʔ	7	4	蔚
xyəʔ	7	4	䬄
t∫ʰyəʔ	7	4	出
∫yəʔ	7	4	絀
kʰyəʔ	8	5	倔
gyəʔ	8	5	倔
ŋyəʔ	8	5	峮
ɦyəʔ	8	5	䫻
t∫ʰyəʔ	8	5	術
dʒyəʔ	8	5	術
ȵyəʔ	8	5	□[血刀]𮕝[血刀]
lyəʔ	8	5	律
ko	1	334	歌
kʰo	1	334	珂
ʔo	1	334	阿
xo	1	334	訶
po	1	334	波[實際音]
to	1	334	多
tʰo	1	334	佗
tso	1	334	□[爫豕左]
tsʰo	1	334	蹉
so	1	334	娑
kʰo	2	113	翗
go	2	113	翗
ŋo	2	113	莪
ɣo	2	113	何
pʰo	2	113	婆[實際音]
bo	2	113	婆[實際音]
mo	2	113	摩[實際音]
tʰo	2	113	駝
do	2	113	駝
no	2	113	那
tsʰo	2	113	醝
dzo	2	113	醝
lo	2	113	羅
ko	3	41	哿
kʰo	3	41	可
ʔo	3	41	□[門阿]𨵌[門阿]
xo	3	41	㰤
to	3	41	嚲
tʰo	3	41	袉
tso	3	41	左
tsʰo	3	41	瑳
so	3	41	縒
∫o	3	41	所[實際音]
ŋo	4	21	我
ɣo	4	21	荷
tʰo	4	21	爹
do	4	21	爹
no	4	21	橠
tsʰo	4	21	齹
dzo	4	21	齹
lo	4	21	㰁
ko	5	55	箇
kʰo	5	55	坷
ʔo	5	55	椏
xo	5	55	呵
to	5	55	跢
tʰo	5	55	拖
tso	5	55	佐
so	5	55	些
ŋo	6	11	餓
ɣo	6	11	賀
tʰo	6	11	䭾
do	6	11	䭾
no	6	11	奈
lo	6	11	邏
kɵʊ	1	334	鉤
kʰɵʊ	1	334	彄
ʔɵʊ	1	334	謳
xɵʊ	1	334	齁
pʰɵʊ	1	334	捊
tɵʊ	1	334	兜
tʰɵʊ	1	334	偷
tsɵʊ	1	334	□[枲最]𣠏[枲最]
tsʰɵʊ	1	334	䜅
sɵʊ	1	334	涑
t∫ɵʊ	1	334	舟[實際音]周[實際音]
t∫ʰɵʊ	1	334	抽[實際音]
∫ɵʊ	1	334	收[實際音]
ŋɵʊ	2	113	齵
ɣɵʊ	2	113	侯
pʰɵʊ	2	113	裒
bɵʊ	2	113	裒
mɵʊ	2	113	呣
βɵʊ	2	113	浮
tʰɵʊ	2	113	頭
dɵʊ	2	113	頭
nɵʊ	2	113	羺
tsʰɵʊ	2	113	㔌
dzɵʊ	2	113	㔌
lɵʊ	2	113	樓
kɵʊ	3	41	苟
kʰɵʊ	3	41	口
ʔɵʊ	3	41	歐
xɵʊ	3	41	吼
pɵʊ	3	41	㨐
pʰɵʊ	3	41	剖
tɵʊ	3	41	斗
tʰɵʊ	3	41	□[麥生]𪌜[麥生]
tsɵʊ	3	41	走
tsʰɵʊ	3	41	趣
sɵʊ	3	41	叜
ŋɵʊ	4	21	藕
ɣɵʊ	4	21	厚
pʰɵʊ	4	21	部
bɵʊ	4	21	部
mɵʊ	4	21	母
tʰɵʊ	4	21	䕆
dɵʊ	4	21	䕆
nɵʊ	4	21	㝅
tsʰɵʊ	4	21	鯫
dzɵʊ	4	21	鯫
zɵʊ	4	21	□[魚聚]𩼦[魚聚]
lɵʊ	4	21	塿
kɵʊ	5	55	遘
kʰɵʊ	5	55	寇
ʔɵʊ	5	55	漚
xɵʊ	5	55	蔻
pʰɵʊ	5	55	仆
tɵʊ	5	55	□[門斵]𨷵[門斵]
tʰɵʊ	5	55	透
tsɵʊ	5	55	奏
tsʰɵʊ	5	55	輳
sɵʊ	5	55	瘶
ŋɵʊ	6	11	偶
ɣɵʊ	6	11	候
pʰɵʊ	6	11	䏽
bɵʊ	6	11	䏽
mɵʊ	6	11	茂
tʰɵʊ	6	11	豆
dɵʊ	6	11	豆
nɵʊ	6	11	槈
tsʰɵʊ	6	11	㔌
dzɵʊ	6	11	㔌
lɵʊ	6	11	陋
kiɵʊ	1	334	鳩
kʰiɵʊ	1	334	邱
ʔiɵʊ	1	334	憂
xiɵʊ	1	334	休
tiɵʊ	1	334	丟[實際音]
tsʰiɵʊ	1	334	秋[實際音]
kʰiɵʊ	2	113	裘
giɵʊ	2	113	裘
ɦiɵʊ	2	113	尤
niɵʊ	2	113	劉[實際音]
liɵʊ	2	113	劉
ɹiɵʊ	2	113	柔
kiɵʊ	3	41	久
kʰiɵʊ	3	41	糗
ʔiɵʊ	3	41	䬀
xiɵʊ	3	41	朽
tsiɵʊ	3	41	酒[實際音]
kʰiɵʊ	4	21	舅
giɵʊ	4	21	舅
ŋiɵʊ	4	21	𪙊
ɦiɵʊ	4	21	有
liɵʊ	4	21	柳
ɹiɵʊ	4	21	蹂
kiɵʊ	5	55	救
kʰiɵʊ	5	55	□[鼻丘]𪖛[鼻丘]
ʔiɵʊ	5	55	憂
xiɵʊ	5	55	齅
kʰiɵʊ	6	11	舊
giɵʊ	6	11	舊
ŋiɵʊ	6	11	□[鼻乚]𪖐[鼻乚]
ɦiɵʊ	6	11	宥
liɵʊ	6	11	溜
ɹiɵʊ	6	11	輮
kuon	1	334	官
kʰuon	1	334	寬
ʔuon	1	334	剜
xuon	1	334	歡
puon	1	334	□[番去]𤳖[番去]
pʰuon	1	334	潘
tuon	1	334	端
tʰuon	1	334	湍
tsuon	1	334	鑚
tsʰuon	1	334	鋑
suon	1	334	酸
ŋuon	2	113	岏
ɣuon	2	113	桓
pʰuon	2	113	槃
buon	2	113	槃
muon	2	113	瞞
tʰuon	2	113	團
duon	2	113	團
nuon	2	113	渜
tsʰuon	2	113	櫕
dzuon	2	113	櫕
luon	2	113	鑾
kuon	3	41	管
kʰuon	3	41	款
ʔuon	3	41	椀
xuon	3	41	□[氵暖]
puon	3	41	粄
pʰuon	3	41	坢
tuon	3	41	短
tʰuon	3	41	疃
tsuon	3	41	纂
tsʰuon	3	41	毳
suon	3	41	算
ŋuon	4	21	輐
ɣuon	4	21	緩
pʰuon	4	21	伴
buon	4	21	伴
muon	4	21	滿
tʰuon	4	21	斷
duon	4	21	斷
nuon	4	21	煗
luon	4	21	卵
kuon	5	55	貫
kʰuon	5	55	䥗
ʔuon	5	55	惋
xuon	5	55	喚
puon	5	55	半
pʰuon	5	55	判
tuon	5	55	鍛
tʰuon	5	55	彖
tsuon	5	55	䂎
tsʰuon	5	55	竄
suon	5	55	算
ŋuon	6	11	玩
ɣuon	6	11	換
pʰuon	6	11	叛
buon	6	11	叛
muon	6	11	縵
tʰuon	6	11	段
duon	6	11	段
nuon	6	11	偄
tsʰuon	6	11	攅
dzuon	6	11	攅
luon	6	11	亂
kot	7	4	葛
kʰot	7	4	渴
ʔot	7	4	遏
xot	7	4	䫘
ŋot	8	5	嶭
ɣot	8	5	曷
mot	8	5	䔾
kuot	7	4	括
kʰuot	7	4	闊
ʔuot	7	4	斡
xuot	7	4	豁
puot	7	4	撥
pʰuot	7	4	鏺
tuot	7	4	掇
tʰuot	7	4	侻
tsuot	7	4	繓
tsʰuot	7	4	撮
suot	7	4	□[雪刂]𠞯[雪刂]
ŋuot	8	5	枂
ɣuot	8	5	活
pʰuot	8	5	跋
buot	8	5	跋
muot	8	5	末
tʰuot	8	5	奪
duot	8	5	奪
tsʰuot	8	5	柮
dzuot	8	5	柮
luot	8	5	捋
kok	7	4	各
kʰok	7	4	恪
ʔok	7	4	惡
xok	7	4	□[月寉]𦞦[月寉]
pok	7	4	博
pʰok	7	4	□[革頁]𩔈[革頁]
ʔwok	7	4	□[革尃]𩌏[革尃]
ɸok	7	4	□[雨溥]𩅿[雨溥]
tok	7	4	沰
tʰok	7	4	託
tsok	7	4	作
tsʰok	7	4	錯
sok	7	4	索
ŋok	8	5	咢
ɣok	8	5	涸
pʰok	8	5	泊
bok	8	5	泊
mok	8	5	莫
βok	8	5	縛
tʰok	8	5	鐸
dok	8	5	鐸
nok	8	5	諾
tsʰok	8	5	昨
dzok	8	5	昨
lok	8	5	落
kʰuok	7	4	郭
guok	7	4	廓
ʔuok	7	4	瓁
xuok	7	4	雘
t∫uok	7	4	㘀
ɣuok	8	5	霍
ɦuok	8	5	穫
luok	8	5	硦
kiok	7	4	腳
kʰiok	7	4	卻
ʔiok	7	4	約
xiok	7	4	謔
tsiok	7	4	爵
tsʰiok	7	4	鵲
siok	7	4	削
t∫iok	7	4	芍灼
t∫ʰiok	7	4	㲋□[召比]綽
∫iok	7	4	爍
kʰiok	8	5	噱
giok	8	5	噱
ŋiok	8	5	虐
ɣiok	8	5	學[實際音]
ɦiok	8	5	藥
tsʰiok	8	5	皭
dziok	8	5	皭
t∫ʰiok	8	5	著
dʒiok	8	5	著
ʒiok	8	5	妁
ȵiok	8	5	逽
liok	8	5	略
ɹiok	8	5	若
kyok	7	4	玃
kʰyok	7	4	躩
ʔyok	7	4	□[女矍]𡤬[女矍]
xyok	7	4	□[日矍]𣌗[日矍]
t∫yok	7	4	斮
kʰyok	8	5	戄
gyok	8	5	戄
ɦyok	8	5	籰
t∫ʰyok	8	5	斮
dʒyok	8	5	斮
ku	1	334	孤
kʰu	1	334	枯
ʔu	1	334	烏
xu	1	334	呼
pu	1	334	逋[實際音]
pʰu	1	334	鋪[實際音]
ʔwu	1	334	嗚[實際音]
ɸu	1	334	敷跗
tu	1	334	都
tʰu	1	334	㻌
tsu	1	334	租菹[實際音]
tsʰu	1	334	麁初[實際音]
su	1	334	蘇
t∫u	1	334	舟[實際音]周[實際音]
t∫ʰu	1	334	抽[實際音]
∫u	1	334	疏[實際音]收[實際音]
ŋu	2	113	吾
ɣu	2	113	胡
ɦu	2	113	侉
pʰu	2	113	蒲[實際音]
bu	2	113	蒲[實際音]
mu	2	113	模[實際音]
βu	2	113	扶
ɦwu	2	113	無巫[實際音]
tʰu	2	113	徒
du	2	113	徒
nu	2	113	奴
tsʰu	2	113	徂鉏[實際音]
dzu	2	113	徂鉏[實際音]
lu	2	113	盧
ku	3	41	古
kʰu	3	41	苦
ʔu	3	41	隖
xu	3	41	虎
pu	3	41	補[實際音]
ɸu	3	41	撫甫
tu	3	41	覩
tʰu	3	41	土
tsu	3	41	祖阻[實際音]
tsʰu	3	41	蔖楚[實際音]
su	3	41	□𣷶
t∫u	3	41	肘[實際音]
t∫ʰu	3	41	丑[實際音]
∫u	3	41	所[實際音]
ŋu	4	21	五
ɣu	4	21	戶
βu	4	21	父
ɦwu	4	21	武
tʰu	4	21	杜
du	4	21	杜
nu	4	21	怒
tsʰu	4	21	粗齟[實際音]
dzu	4	21	粗齟[實際音]
lu	4	21	魯
ku	5	55	顧
kʰu	5	55	絝
ʔu	5	55	汙
xu	5	55	謼
pu	5	55	布[實際音]
ɸu	5	55	赴付
tu	5	55	妒
tʰu	5	55	菟
tsu	5	55	作詛[實際音]
tsʰu	5	55	厝楚[實際音]
su	5	55	訴
∫u	5	55	疏[實際音]
ŋu	6	11	誤
