#調值	[1]213 [2]42 [3]55 [5]21		
571	ʦuŋ	陰平213	蹤, 椶, 宗, 鬃, 綜
572	ʦuŋ	上聲55	總
573	ʦuŋ	去聲21	縱
574	ʦʰə	陰平213	策, 測, 惻, 册
575	ʦʰə	去聲21	廁, 側
576	ʦʰɿ	陰平213	齜, 差, 滋, 蠐
577	ʦʰɿ	陽平42	辭, 雌, 祠, 此, 詞, 磁, 跐, 慈, 瓷
578	ʦʰɿ	上聲55	跐
579	ʦʰɿ	去聲21	疵, 侍, 次, 伺, 刺
580	ʦʰɿ	輕聲	鷥
581	ʦʰu	陰平213	促, 粗
582	ʦʰu	去聲21	醋
583	ʦʰa	陰平213	嚓, 擦
584	ʦʰuə	陰平213	搓
585	ʦʰuə	陽平42	矬, 挫
586	ʦʰuə	上聲55	撮
587	ʦʰuə	去聲21	銼, 措, 錯
588	ʦʰɛ	陰平213	猜
589	ʦʰɛ	陽平42	財, 材, 才, 纔, 裁
590	ʦʰɛ	上聲55	睬, 彩, 採
591	ʦʰɛ	去聲21	蔡, 菜
592	ʦʰuei	陰平213	催, 崔, 摧
593	ʦʰuei	去聲21	悴, 翠, 脆, 粹
594	ʦʰɔ	陰平213	操, 糙
595	ʦʰɔ	陽平42	槽, 曹
596	ʦʰɔ	上聲55	騲, 草
597	ʦʰɔ	去聲21	肏
598	ʦʰou	去聲21	湊
599	ʦʰã	陰平213	參, 餐
600	ʦʰã	陽平42	殘, 蠶
601	ʦʰã	上聲55	慚, 慘
602	ʦʰã	去聲21	燦
603	ʦʰuã	陰平213	躥, 汆
604	ʦʰuã	去聲21	篡, 竄
605	ʦʰẽ	陰平213	參
606	ʦʰuẽ	陰平213	村
607	ʦʰuẽ	陽平42	存
608	ʦʰuẽ	去聲21	寸
609	ʦʰɑŋ	陰平213	倉, 蒼
610	ʦʰɑŋ	陽平42	藏
611	ʦʰəŋ	陽平42	層, 曾
612	ʦʰəŋ	去聲21	蹭
613	ʦʰuŋ	陰平213	叢, 囪, 怱, 聰, 葱
614	ʦʰuŋ	陽平42	從
615	sə	陰平213	色, 嗇
616	sə	去聲21	嗇
617	sɿ	陰平213	司, 絲, 嘶, 思, 噝, 斯, 廝, 私, 撕
618	sɿ	上聲55	死
619	sɿ	去聲21	肆, 耜, 巳, 泗, 祀, 飼, 賜, 寺, 四, 似
620	sɿ	輕聲	廁
621	su	陰平213	酥, 蘇, 速
622	su	去聲21	嗉, 訴, 素, 塑
623	sa	陰平213	撒, 仨, 薩, 卅
624	sa	陽平42	糝
625	sa	上聲55	灑, 撒, 颯
626	suə	陰平213	梭, 嗦, 娑, 蓑
627	suə	陽平42	唆
628	suə	上聲55	索, 嗩, 瑣, 鎖
629	suə	輕聲	嗽
630	sɛ	陰平213	鰓, 腮
631	sɛ	去聲21	賽, 塞
632	sei	陰平213	塞
633	suei	陰平213	雖, 尿
634	suei	陽平42	隨, 隋, 遂, 髓
635	suei	去聲21	碎, 歲, 穗
636	suei	輕聲	荽
637	sɔ	陰平213	臊, 騷
638	sɔ	上聲55	嫂, 掃
639	sɔ	去聲21	掃, 臊
640	sou	陰平213	搜, 颼, 蒐, 餿
641	sou	輕聲	嗦
642	sã	陰平213	三
643	sã	上聲55	散, 傘
644	sã	去聲21	散
645	suã	陰平213	酸
646	suã	去聲21	蒜, 算
647	suẽ	陰平213	孫
648	sɑŋ	陰平213	喪, 桑
649	sɑŋ	上聲55	嗓, 搡
650	sɑŋ	去聲21	喪
651	səŋ	陰平213	僧
652	suŋ	陰平213	嵩, 鬆
653	suŋ	上聲55	慫
654	suŋ	去聲21	誦, 送, 頌, 訴, 訟, 宋
655	tʂə	陰平213	摺, 哲, 蜇, 遮, 折, 浙
656	tʂə	陽平42	轍, 蔗
657	tʂə	上聲55	者
658	tʂə	去聲21	這
659	tʂə	輕聲	蔗
660	tʂʅ	陰平213	質, 窒, 執, 職, 織, 汁, 熾, 秩, 隻, 支, 梔, 肢, 之, 淄, 蜘, 枝, 擲, 指, 脂, 芝, 稚
661	tʂʅ	陽平42	直, 姪, 咫, 植, 值
662	tʂʅ	上聲55	指, 址, 趾, 旨, 止, 紙, 只
663	tʂʅ	去聲21	致, 置, 智, 痔, 治, 志, 滯, 誌, 至, 製, 痣, 制
664	tʂʅ	輕聲	着, 着
665	tʂu	陰平213	阻, 觸, 豬, 諸, 燭, 珠, 逐, 誅, 蛛, 株, 竹, 築, 朱, 硃, 囑
666	tʂu	陽平42	妯, 軸
667	tʂu	上聲55	阻, 主, 煑, 拄
668	tʂu	去聲21	箸, 著, 注, 柱, 助, 築, 蛀, 註, 駐, 祝, 住
669	tʂu	輕聲	碡, 帚
670	tʂa	陰平213	渣, 眨, 查, 砟, 札, 紮, 挓, 踏, 劄
671	tʂa	陽平42	軋, 鍘, 煠, 閘
672	tʂa	上聲55	紮
673	tʂa	去聲21	栅, 乍, 榨, 詐, 炸, 咋
674	tʂa	輕聲	蚱
675	tʂua	陰平213	抓
676	tʂua	上聲55	爪
677	tʂuə	陰平213	卓, 捉, 拙, 桌
678	tʂuə	陽平42	茁, 啄, 琢, 濁, 鐲, 酌, 灼, 擢, 着, 濯, 着
679	tʂɛ	陰平213	齋
680	tʂɛ	去聲21	債, 寨, 㩟
681	tʂuɛ	陰平213	拽
682	tʂuɛ	上聲55	跩
683	tʂuɛ	去聲21	
684	tʂei	陰平213	責, 側, 窄, 摘
685	tʂei	陽平42	翟, 仄, 摘, 澤, 宅, 擇
686	tʂuei	陰平213	椎, 錐, 追
687	tʂuei	去聲21	綴, 贅, 墜
688	tʂɔ	陰平213	朝, 昭, 招
689	tʂɔ	陽平42	着
690	tʂɔ	上聲55	找, 爪
691	tʂɔ	去聲21	笊, 趙, 兆, 照, 肇, 罩
692	tʂou	陰平213	洲, 州, 粥, 鄒, 舟, 周
693	tʂou	陽平42	妯, 軸
694	tʂou	上聲55	肘
695	tʂou	去聲21	晝, 咒, 紂, 驟, 宙, 縐, 皺
696	tʂã	陰平213	粘, 占, 沾, 氈
697	tʂã	上聲55	展, 盞, 斬
698	tʂã	去聲21	棧, 戰, 蘸, 顫, 站, 綻, 佔
699	tʂuã	陰平213	專, 磚
700	tʂuã	上聲55	轉
701	tʂuã	去聲21	撰, 賺, 轉, 篆, 傳
702	tʂẽ	陰平213	眞, 斟, 針, 珍, 榛, 胗, 甄, 砧
703	tʂẽ	上聲55	珍, 診, 疹
704	tʂẽ	去聲21	振, 朕, 鎮, 枕, 陣, 震
705	tʂuẽ	陰平213	諄
706	tʂuẽ	上聲55	准, 準
707	tʂɑŋ	陰平213	張, 章, 樟
708	tʂɑŋ	上聲55	掌, 長, 漲
709	tʂɑŋ	去聲21	漲, 帳, 障, 脹, 丈, 賬, 仗, 杖
710	tʂuɑŋ	陰平213	樁, 裝, 莊
711	tʂuɑŋ	去聲21	狀, 撞, 壯
712	tʂəŋ	陰平213	掙, 猙, 蒸, 爭, 箏, 睜, 征, 偵, 貞, 正
713	tʂəŋ	上聲55	正, 整, 拯
714	tʂəŋ	去聲21	錚, 症, 證, 政, 鄭, 這, 眞, 正
715	tʂuŋ	陰平213	忠, 衷, 終, 中, 鍾, 鐘, 盅
716	tʂuŋ	上聲55	冢, 種, 腫
717	tʂuŋ	去聲21	中, 仲, 重, 眾, 種
718	tʂʰə	陰平213	車
719	tʂʰə	上聲55	扯
720	tʂʰə	去聲21	徹, 撤
721	tʂʰʅ	陰平213	眵, 吃, 差, 尺, 豉
722	tʂʰʅ	陽平42	匙, 持, 治, 池, 癡, 遲, 馳, 茌
723	tʂʰʅ	上聲55	恥, 殖, 斥, 齒, 赤
724	tʂʰʅ	去聲21	翅
725	tʂʰʅ	輕聲	肢
726	tʂʰu	陰平213	輸, 搐, 出, 初
727	tʂʰu	陽平42	櫥, 鋤, 廚, 雛, 殊, 畜, 楚, 除
728	tʂʰu	上聲55	儲, 褚, 貯, 礎, 杵
729	tʂʰu	去聲21	處, 畜, 怵
730	tʂʰa	陰平213	察, 嚓, 差, 插, 喳, 刹, 叉
731	tʂʰa	陽平42	茬, 查, 茶, 碴, 察, 搽
732	tʂʰa	上聲55	叉, 蹅
733	tʂʰa	去聲21	岔, 杈, 汊, 叉, 差
734	tʂʰuə	陰平213	戳, 綽, 焯, 輟, 囁
735	tʂʰuə	陽平42	戳
736	tʂʰɛ	陰平213	差, 釵
737	tʂʰɛ	陽平42	豺, 柴
738	tʂʰɛ	上聲55	踩
739	tʂʰuɛ	陰平213	搋
740	tʂʰuɛ	上聲55	揣
741	tʂʰuɛ	去聲21	嘬, 踹
742	tʂʰei	陰平213	册, 廁, 惻, 策, 拆, 測
743	tʂʰuei	陰平213	炊, 吹
744	tʂʰuei	陽平42	棰, 錘, 槌, 垂
745	tʂʰɔ	陰平213	超, 抄, 吵, 綽, 鈔
746	tʂʰɔ	陽平42	潮, 巢, 朝
747	tʂʰɔ	上聲55	吵, 炒
748	tʂʰɔ	去聲21	㪕
749	tʂʰou	陰平213	抽
750	tʂʰou	陽平42	仇, 酬, 愁, 稠, 籌, 綢
751	tʂʰou	上聲55	醜, 丑, 矁
752	tʂʰou	去聲21	臭, 售
753	tʂʰã	陰平213	摻, 攙
754	tʂʰã	陽平42	讒, 饞, 潺, 纏, 禪, 蟬
755	tʂʰã	上聲55	鏟, 產
756	tʂʰã	去聲21	顫, 懺
757	tʂʰuã	陰平213	釧, 穿, 串, 川
758	tʂʰuã	陽平42	傳, 船, 椽
759	tʂʰuã	上聲55	喘
760	tʂʰuã	去聲21	串
761	tʂʰẽ	陰平213	抻, 參, 深, 琛, 伸
762	tʂʰẽ	陽平42	岑, 沉, 陳, 塵, 晨, 臣, 忱, 辰
763	tʂʰẽ	去聲21	趁, 襯, 沉, 稱
764	tʂʰuẽ	陰平213	椿, 春
765	tʂʰuẽ	陽平42	純, 唇, 蠢
766	tʂʰuẽ	輕聲	順
767	tʂʰɑŋ	陰平213	倡, 娼, 昌
768	tʂʰɑŋ	陽平42	場, 嘗, 朝, 腸, 常, 償, 長
769	tʂʰɑŋ	上聲55	場, 廠, 氅, 敞
770	tʂʰɑŋ	去聲21	唱, 暢, 倡, 悵
771	tʂʰɑŋ	輕聲	尚
772	tʂʰuɑŋ	陰平213	窗, 創, 瘡
773	tʂʰuɑŋ	陽平42	牀
774	tʂʰuɑŋ	上聲55	闖
775	tʂʰuɑŋ	去聲21	撞, 創
776	tʂʰəŋ	陰平213	逞, 稱, 撐
777	tʂʰəŋ	陽平42	盛, 橙, 承, 誠, 城, 澄, 丞, 乘, 逞, 程, 成, 呈, 懲
778	tʂʰəŋ	上聲55	騁
779	tʂʰəŋ	去聲21	秤
780	tʂʰuŋ	陰平213	充, 衝, 舂
781	tʂʰuŋ	陽平42	崇, 蟲, 重
782	tʂʰuŋ	上聲55	寵
783	tʂʰuŋ	去聲21	衝
784	ʂə	陰平213	佘, 賒, 奢
785	ʂə	陽平42	舌, 折, 蛇
786	ʂə	上聲55	捨
787	ʂə	去聲21	赦, 舍, 麝, 涉, 射, 社, 設
788	ʂʅ	陰平213	嗜, 師, 適, 獅, 逝, 屍, 失, 室, 識, 飾, 蝨, 實, 尸, 濕, 詩, 釋
789	ʂʅ	陽平42	識, 拾, 蝕, 什, 十, 實, 石, 時, 食
790	ʂʅ	上聲55	施, 史, 適, 駛, 矢, 屎, 始, 使
791	ʂʅ	去聲21	世, 氏, 示, 視, 試, 市, 是, 誓, 侍, 勢, 似, 士, 俟, 式, 事, 釋, 柿
792	ʂʅ	輕聲	匙
793	ʂu	陰平213	束, 梳, 書, 輸, 蔬, 樞, 抒, 叔, 疏, 舒
794	ʂu	陽平42	秫, 熟, 蜀, 贖
795	ʂu	上聲55	暑, 屬, 黍, 署, 曙, 鼠, 數, 薯
796	ʂu	去聲21	漱, 述, 豎, 術, 樹, 數, 恕
797	ʂa	陰平213	霎, 刹, 紗, 殺, 砂, 沙, 杉, 煞
798	ʂa	陽平42	啥, 蛇
799	ʂa	上聲55	傻
800	ʂa	去聲21	沙, 廈
801	ʂua	陰平213	刷
802	ʂua	上聲55	耍
803	ʂuə	陰平213	說
804	ʂuə	陽平42	碩, 爍, 勺
805	ʂuə	上聲55	所, 縮
806	ʂuə	去聲21	朔
807	ʂuə	輕聲	少
808	ʂɛ	陰平213	篩
809	ʂɛ	去聲21	曬
810	ʂuɛ	陰平213	衰, 摔
811	ʂuɛ	上聲55	甩
812	ʂuɛ	去聲21	蟀, 帥, 率
813	ʂei	陰平213	澀, 骰, 嗇, 色, 瑟
814	ʂei	陽平42	誰
815	ʂuei	陰平213	摔
816	ʂuei	陽平42	誰
817	ʂuei	上聲55	水
818	ʂuei	去聲21	說, 睡, 稅
819	ʂɔ	陰平213	燒, 稍, 捎, 梢
820	ʂɔ	陽平42	勺, 芍, 紹
821	ʂɔ	上聲55	少
822	ʂɔ	去聲21	潲, 紹, 邵, 少
823	ʂɔ	輕聲	捨
824	ʂou	陰平213	收
825	ʂou	上聲55	首, 手, 守
826	ʂou	去聲21	壽, 瘦, 獸, 受, 授
827	ʂã	陰平213	衫, 山, 珊, 杉, 搧, 删
828	ʂã	上聲55	陝, 閃
829	ʂã	去聲21	擅, 贍, 善, 扇, 單, 騸
830	ʂuã	陰平213	閂, 拴, 栓
831	ʂuã	去聲21	涮
832	ʂẽ	陰平213	生, 申, 身, 深, 參, 伸, 莘, 森
833	ʂẽ	陽平42	什, 神
834	ʂẽ	上聲55	嬸, 審, 沈
835	ʂẽ	去聲21	甚, 葚, 滲, 瘆, 愼, 腎
836	ʂẽ	輕聲	舍
837	ʂuẽ	去聲21	瞬, 舜, 順
838	ʂɑŋ	陰平213	商, 傷
839	ʂɑŋ	上聲55	賞, 晌
840	ʂɑŋ	去聲21	尚, 上
841	ʂuɑŋ	陰平213	雙, 霜, 孀
842	ʂuɑŋ	上聲55	爽
843	ʂuɑŋ	去聲21	雙
844	ʂəŋ	陰平213	牲, 聲, 生, 甥, 笙, 升
845	ʂəŋ	陽平42	繩, 什
846	ʂəŋ	上聲55	省
847	ʂəŋ	去聲21	勝, 聖, 剩, 盛
848	ʐə	上聲55	惹
849	ʐə	去聲21	熱
850	ʐʅ	去聲21	日
851	ʐɔ	陽平42	饒
852	ʐɔ	上聲55	擾
853	ʐɔ	去聲21	繞
854	ʐou	陽平42	蹂, 揉, 柔
855	ʐou	去聲21	肉
856	ʐã	陽平42	然
857	ʐã	上聲55	染, 燃
858	ʐẽ	陽平42	人, 壬, 仁
859	ʐẽ	上聲55	忍
860	ʐẽ	去聲21	韌, 刃, 認, 紝, 任
861	ʐɑŋ	陰平213	嚷
862	ʐɑŋ	陽平42	瓤, 穰
863	ʐɑŋ	上聲55	釀, 壤, 攘, 嚷
864	ʐɑŋ	去聲21	讓
865	ʐəŋ	陰平213	扔
866	ʐəŋ	上聲55	仍
867	ʨi	陰平213	戟, 奇, 圾, 技, 鯽, 几, 稽, 汲, 肌, 妓, 績, 激, 擊, 濟, 墼, 棘, 羈, 寂, 即, 跡, 雞, 脊, 籍, 積, 飢, 及, 譏, 幾, 己, 基, 緝, 機, 饑, 吉, 疾, 輯, 急, 級
868	ʨi	陽平42	嫉, 集, 極, 畸, 蒺, 及, 給, 籍, 急
869	ʨi	上聲55	己, 蟣, 幾, 擠
870	ʨi	去聲21	即, 藉, 繫, 紀, 旣, 記, 藉, 忌, 繼, 薺, 濟, 楫, 稷, 祭, 冀, 劑, 計, 寄, 季, 妓, 際
871	ʨy	陰平213	居, 鋦, 足, 掬, 菊, 車, 鞠, 駒, 橘, 拘
872	ʨy	陽平42	駒, 局
873	ʨy	上聲55	矩, 舉
874	ʨy	去聲21	懼, 句, 具, 劇, 俱, 聚, 距, 拒, 據, 鋸, 巨, 苣, 鑄, 遽
875	ʨia	陰平213	頰, 家, 夾, 傢, 角, 挾, 甲, 裌, 痂, 加, 枷, 嘉, 佳
876	ʨia	上聲55	賈, 假, 角, 鉀
877	ʨia	去聲21	稼, 胛, 架, 駕, 假, 嫁, 價
878	ʨiə	陰平213	接, 結, 揭, 節, 癤
879	ʨiə	陽平42	傑, 捷, 竭, 劫, 潔, 睫, 截, 結
880	ʨiə	上聲55	姐
881	ʨiə	去聲21	藉, 褯, 藉, 借
882	ʨyə	陰平213	爵, 钁, 噘, 覺, 訣, 撅, 角, 腳
883	ʨyə	陽平42	倔, 憠, 絕, 決, 掘, 橛, 嚼
884	ʨyə	上聲55	角
885	ʨiɛ	陰平213	街, 階, 稭, 皆
886	ʨiɛ	上聲55	解
887	ʨiɛ	去聲21	屆, 介, 芥, 疥, 解, 界, 誡, 戒
888	ʨiɔ	陰平213	嬌, 交, 澆, 繳, 郊, 教, 膠, 焦, 驕, 角, 椒, 蕉, 較
889	ʨiɔ	陽平42	嚼
890	ʨiɔ	上聲55	繳, 餃, 僥, 絞, 攪, 狡, 鉸
891	ʨiɔ	去聲21	校, 叫, 轎, 教, 覺, 窖, 酵
892	ʨiou	陰平213	灸, 揫, 究, 鳩, 糾
893	ʨiou	陽平42	揫
894	ʨiou	上聲55	久, 韭, 九, 玖, 酒
895	ʨiou	去聲21	舊, 救, 舅, 就
896	ʨiã	陰平213	兼, 尖, 堅, 奸, 箋, 殲, 煎, 犍, 艱, 監, 肩, 間
897	ʨiã	上聲55	簡, 柬, 揀, 儉, 剪, 鹻, 繭, 減, 檢
898	ʨiã	去聲21	漸, 劍, 澗, 踐, 鑑, 見, 毽, 間, 薦, 件, 諫, 艦, 濺, 鍵, 賤, 箭, 建, 腱, 健
899	ʨyã	陰平213	娟, 捐, 涓
900	ʨyã	上聲55	捲
901	ʨyã	去聲21	券, 眷, 圈, 倦, 卷, 絹, 鄄
902	ʨiẽ	陰平213	禁, 今, 巾, 金, 斤, 筋, 浸, 津, 襟
903	ʨiẽ	上聲55	巾, 僅, 錦, 謹, 緊
904	ʨiẽ	去聲21	妗, 晉, 進, 盡, 近, 禁, 勁, 儘
905	ʨyẽ	陰平213	鈞, 津, 均, 軍, 君
906	ʨyẽ	上聲55	菌, 窘
907	ʨyẽ	去聲21	濬, 郡, 駿, 俊
908	ʨiɑŋ	陰平213	豇, 江, 姜, 薑, 疆, 漿, 將, 槳, 僵
909	ʨiɑŋ	上聲55	獎, 蔣, 耩, 講
910	ʨiɑŋ	去聲21	醬, 匠, 糨, 將, 虹, 降, 犟
911	ʨiŋ	陰平213	晶, 驚, 荆, 更, 京, 精, 鯨, 警, 經, 耕, 睛
912	ʨiŋ	上聲55	警, 境, 井, 景
913	ʨiŋ	去聲21	徑, 莖, 靜, 鏡, 競, 竟, 敬, 頸, 淨
914	ʨiŋ	輕聲	菁
915	ʨiuŋ	上聲55	迴, 窘
916	ʨiuŋ	去聲21	縱, 聳, 糉
917	ʨʰi	陰平213	蹊, 棲, 漆, 膝, 欺, 期, 七, 曲, 妻, 淒, 泣, 棄
918	ʨʰi	陽平42	齊, 歧, 騎, 奇, 麒, 臍, 旗, 豈, 棋, 蠐, 緝, 祁, 戚, 乞, 祈, 其
919	ʨʰi	上聲55	起, 啓
920	ʨʰi	去聲21	器, 汽, 砌, 去, 戚, 氣, 契
921	ʨʰi	輕聲	箕, 薺
922	ʨʰy	陰平213	區, 蛆, 蛐, 軀, 嶇, 屈, 齲, 黢, 瞿, 渠, 麴, 驅, 趨
923	ʨʰy	上聲55	娶, 取
924	ʨʰy	去聲21	趣, 去
925	ʨʰia	陰平213	卡, 恰, 掐
926	ʨʰia	上聲55	卡
927	ʨʰiə	陰平213	且, 切
928	ʨʰiə	陽平42	茄
929	ʨʰiə	去聲21	妾, 趄, 竊, 怯
930	ʨʰyə	陰平213	確, 殼, 鵲, 缺, 卻, 雀
931	ʨʰyə	陽平42	瘸
932	ʨʰyə	上聲55	㔢
933	ʨʰiɔ	陰平213	敲, 蹺, 繰, 鍬
934	ʨʰiɔ	陽平42	僑, 樵, 橋, 喬, 瞧
935	ʨʰiɔ	上聲55	巧
936	ʨʰiɔ	去聲21	俏, 撬, 竅, 翹
937	ʨʰiou	陰平213	秋, 丘, 鞦, 鬮
938	ʨʰiou	陽平42	泅, 囚, 球, 求, 仇
939	ʨʰiou	上聲55	糗
940	ʨʰiã	陰平213	嵌, 虔, 簽, 籤, 遷, 遣, 千, 殲, 牽, 潛, 鉛, 謙
941	ʨʰiã	陽平42	鉗, 乾, 錢, 前
942	ʨʰiã	上聲55	淺, 遣
943	ʨʰiã	去聲21	欠, 纖, 芡, 歉
944	ʨʰyã	陰平213	圈
945	ʨʰyã	陽平42	全, 蜷, 拳, 泉, 痊, 顴
946	ʨʰyã	上聲55	權, 犬
947	ʨʰyã	去聲21	勸, 券
948	ʨʰiẽ	陰平213	親, 欽, 侵, 浸
949	ʨʰiẽ	陽平42	禽, 秦, 勤, 琴, 擒, 芹
950	ʨʰiẽ	上聲55	寢
951	ʨʰiẽ	去聲21	吣
952	ʨʰiẽ	輕聲	晨
953	ʨʰyẽ	陰平213	清, 皴
954	ʨʰyẽ	陽平42	裙, 羣
955	ʨʰyẽ	上聲55	綑
956	ʨʰiɑŋ	陰平213	羌, 嗆, 腔, 槍
957	ʨʰiɑŋ	陽平42	牆, 強
958	ʨʰiɑŋ	上聲55	搶
959	ʨʰiɑŋ	去聲21	戧, 熗
960	ʨʰiŋ	陰平213	青, 蜻, 清, 卿, 輕
961	ʨʰiŋ	陽平42	擎, 晴, 情
962	ʨʰiŋ	上聲55	請, 頃
963	ʨʰiŋ	去聲21	磬, 親, 慶
964	ʨʰiuŋ	陰平213	頃, 瓊, 傾
965	ʨʰiuŋ	陽平42	窮, 瓊, 從
966	ȵi	陰平213	妮
967	ȵi	陽平42	倪, 尼, 呢, 泥
968	ȵi	上聲55	擬, 你
969	ȵi	去聲21	膩, 逆, 匿, 溺
970	ȵi	輕聲	裏
971	ȵy	上聲55	女
972	ȵiə	陰平213	攝, 捏, 躡
973	ȵiə	去聲21	聶, 孽, 鑷
974	ȵiɔ	上聲55	鳥
975	ȵiɔ	去聲21	尿
976	ȵiou	陰平213	妞
977	ȵiou	陽平42	牛
978	ȵiou	上聲55	紐, 扭
979	ȵiou	去聲21	拗, 謬
980	ȵiã	陰平213	蔫
981	ȵiã	陽平42	年, 鮎, 粘, 拈
982	ȵiã	上聲55	碾, 蹍, 輦, 攆, 撚
983	ȵiã	去聲21	碾, 念
984	ȵiɑŋ	陽平42	娘
985	ȵiɑŋ	輕聲	梁
986	ȵiŋ	陽平42	擰, 獰, 寧, 凝
987	ȵiŋ	上聲55	擰
988	ȵiŋ	去聲21	擰, 寧
989	ɕi	陰平213	犧, 錫, 兮, 嘻, 蟋, 奚, 析, 稀, 希, 隙, 熙, 夕, 襲, 昔, 惜, 吸, 悉, 息, 溪, 犀, 熄, 媳, 西
990	ɕi	陽平42	畦, 席, 習
991	ɕi	上聲55	嬉, 洗, 喜, 禧
992	ɕi	去聲21	細, 繫, 戲, 系, 係, 屑, 吸
993	ɕy	陰平213	肅, 鬚, 胥, 宿, 粟, 旭, 嘘, 恤, 墟, 虛, 戌, 畜, 須, 需
994	ɕy	陽平42	絮, 俗, 徐
995	ɕy	上聲55	許
996	ɕy	去聲21	壻, 絮, 緒, 敍, 序, 續, 蓄
997	ɕia	陰平213	瞎, 蝦
998	ɕia	陽平42	峽, 狹, 瑕, 霞, 俠, 遐, 暇, 轄, 匣
999	ɕia	去聲21	嚇, 夏, 下
1000	ɕiə	陰平213	蠍, 血, 些, 楔, 屑, 歇
1001	ɕiə	陽平42	挾, 攜, 協, 涎, 斜, 邪, 脅
1002	ɕiə	上聲55	寫
1003	ɕiə	去聲21	瀉, 卸, 泄, 謝
1004	ɕyə	陰平213	靴, 雪, 削, 薛, 血
1005	ɕyə	陽平42	穴, 踅, 學
1006	ɕiɛ	陰平213	鞋
1007	ɕiɛ	去聲21	蟹, 懈, 澥, 偕, 解, 械, 諧
1008	ɕiɔ	陰平213	瀟, 宵, 消, 霄, 銷, 肖, 逍, 硝, 枵, 簫, 囂, 蕭
1009	ɕiɔ	上聲55	曉, 小
1010	ɕiɔ	去聲21	校, 效, 笑, 孝
1011	ɕiou	陰平213	休, 宿, 修, 羞, 朽
1012	ɕiou	去聲21	宿, 繡, 嗅, 鎊, 秀, 袖
1013	ɕiã	陰平213	鮮, 仙, 先, 掀, 鍁
1014	ɕiã	陽平42	賢, 咸, 弦, 閒, 嫌, 鹹, 銜
1015	ɕiã	上聲55	顯, 險
1016	ɕiã	去聲21	獻, 莧, 縣, 陷, 限, 線, 憲, 餡, 羡, 現
1017	ɕiã	輕聲	箱
1018	ɕyã	陰平213	軒, 喧, 宣
1019	ɕyã	陽平42	懸, 玄, 旋
1020	ɕyã	上聲55	癬, 選
1021	ɕyã	去聲21	旋, 楦
1022	ɕiẽ	陰平213	心, 新, 薪, 辛, 欣
1023	ɕiẽ	陽平42	尋
1024	ɕiẽ	去聲21	釁, 芯, 信
1025	ɕyẽ	陰平213	熏, 薫, 醺
1026	ɕyẽ	陽平42	循, 旬, 尋, 詢, 巡
1027	ɕyẽ	上聲55	旬, 損, 榫, 筍
1028	ɕyẽ	去聲21	迅, 遜, 訓, 訊, 勳
1029	ɕiɑŋ	陰平213	香, 湘, 廂, 鑲, 箱, 鄉, 相, 襄
1030	ɕiɑŋ	陽平42	詳, 降, 翔, 祥
1031	ɕiɑŋ	上聲55	餉, 響, 享, 想
1032	ɕiɑŋ	去聲21	巷, 象, 向, 項, 像, 橡, 相
1033	ɕiŋ	陰平213	興, 猩, 腥, 星
1034	ɕiŋ	陽平42	型, 形, 行, 刑
1035	ɕiŋ	上聲55	醒, 省
1036	ɕiŋ	去聲21	性, 姓, 杏, 幸, 興
1037	ɕiuŋ	陰平213	淞, 雄, 松, 嵩, 胸, 凶, 兄, 兇
1038	ɕiuŋ	陽平42	熊, 雄
1039	ɕiuŋ	去聲21	頌, 誦, 訟
1040	kə	陰平213	哥, 咯, 格, 角, 個, 歌, 胳, 骼, 革, 葛, 擱, 鴿, 袼, 戈, 膈, 隔, 疙, 合, 割, 閣
1041	kə	陽平42	隔, 硌, 胳
1042	kə	上聲55	閣, 葛
1043	kə	去聲21	個, 過, 硌
1044	ku	陰平213	谷, 軲, 骨, 咕, 辜, 姑, 箍, 穀, 孤
1045	ku	陽平42	骨
1046	ku	上聲55	估, 股, 鼓, 古
1047	ku	去聲21	固, 故, 顧, 估, 雇
1048	ka	陰平213	旮, 割, 夾, 嘎, 搿
1049	ka	陽平42	尜, 蛤, 嘎
1050	ka	上聲55	玍
1051	kua	陰平213	呱, 瓜, 刮
1052	kua	陽平42	呱
1053	kua	上聲55	剮, 寡, 呱
1054	kua	去聲21	卦, 掛
1055	kuə	陰平213	鍋, 郭
1056	kuə	上聲55	果, 國, 餜, 括, 裹
1057	kuə	去聲21	過
1058	kɛ	陰平213	該
1059	kɛ	上聲55	改
1060	kɛ	去聲21	鈣, 蓋, 漑, 概, 丐
1061	kuɛ	陰平213	乖, 蟈
1062	kuɛ	上聲55	拐
1063	kuɛ	去聲21	怪
1064	kei	陰平213	嗝, 格, 隔
1065	kei	陽平42	給
1066	kuei	陰平213	閨, 規, 軌, 龜, 歸
1067	kuei	上聲55	國, 劊, 鬼, 詭
1068	kuei	去聲21	跪, 桂, 貴, 櫃, 瑰
1069	kɔ	陰平213	高, 膏, 羔, 糕
1070	kɔ	上聲55	膏, 搞, 鎬, 篙, 稿
1071	kɔ	去聲21	膏, 告
1072	kou	陰平213	鉤, 勾, 媾, 枸, 購, 構, 溝, 佝
1073	kou	上聲55	苟, 狗
1074	kou	去聲21	垢, 够, 購, 彀, 構
1075	kã	陰平213	甘, 尷, 干, 竿, 肝, 乾, 柑, 泔, 桿
1076	kã	上聲55	敢, 橄, 桿, 擀, 稈, 趕, 感
1077	kã	去聲21	幹, 贛
