#汉字	读音	注释	声母	韵母	声调
#名称	/	汝城方言字表			
#日期	/	2025/12/28			
#作者	/	岭东客			
界	kai5		k	ai	5
械	kai5		k	ai	5
□	kai5	动词，锯	k	ai	5
□	kai5	动词，用摩托车载人或载物	k	ai	5
开	kʰai1	~水，~始	kʰ	ai	1
凯	kʰai3		kʰ	ai	3
楷	kʰai3		kʰ	ai	3
概	kʰai5		kʰ	ai	5
□	lai1	动词，拖、拉	l	ai	1
来	lai2	将~	l	ai	2
哪	lai2	老派	l	ai	2
□	lai2	遗失，钱~喥：钱丢了	l	ai	2
□	lai2	洒落	l	ai	2
□	lai3	~觉：睡觉	l	ai	3
□	lai3	~唧：男孩	l	ai	3
赖	lai5	耍~	l	ai	5
癞	lai5		l	ai	5
□	lai5	动词，传染	l	ai	5
□	lai5	烫	l	ai	5
赖	lai6		l	ai	6
□	lai6	□[pʰai²⁴]~：脏、垃圾	l	ai	6
□	lai6	大小便失禁	l	ai	6
□	lai6	~哭：哭泣	l	ai	6
买	mai1		m	ai	1
埋	mai2		m	ai	2
□	mai5	母亲的面称	m	ai	5
□	mai5	~衫：旧时的一种衣服	m	ai	5
卖	mai6		m	ai	6
奶	nai3		n	ai	3
□	nai5	劳累、疲惫	n	ai	5
奈	nai6		n	ai	6
耐	nai6		n	ai	6
哀	ŋai1		ŋ	ai	1
挨	ŋai1		ŋ	ai	1
癌	ŋai2		ŋ	ai	2
崖	ŋai2		ŋ	ai	2
岩	ŋai2	~石	ŋ	ai	2
爱	ŋai5	~好	ŋ	ai	5
隘	ŋai5		ŋ	ai	5
□	ŋai6	动词，用身体去蹭	ŋ	ai	6
□	pai1	跛脚	p	ai	1
排	pai2		p	ai	2
牌	pai2		p	ai	2
摆	pai3		p	ai	3
拜	pai5		p	ai	5
败	pai6		p	ai	6
稗	pai6		p	ai	6
□	pʰai1	挑起、挑出	pʰ	ai	1
□	pʰai1	动词，踢	pʰ	ai	1
派	pʰai3		pʰ	ai	3
□	pʰai3	量词，根	pʰ	ai	3
□	pʰai5	~□[lai⁴⁴]：脏、垃圾	pʰ	ai	5
筛	sai1		s	ai	1
□	sai3	~湿：淋湿	s	ai	3
塞	sai5	边~	s	ai	5
赛	sai5		s	ai	5
晒	sai5		s	ai	5
□	tai1	~公：外祖父	t	ai	1
绐	tai3	欺骗	t	ai	3
带	tai5		t	ai	5
□	tai5	单手抱	t	ai	5
大	tai6		t	ai	6
代	tai6	交~	t	ai	6
□	tai6	~~：姐姐	t	ai	6
胎	tʰai1		tʰ	ai	1
拖	tʰai1	~舌头：伸舌头	tʰ	ai	1
□	tʰai2	动词，吼	tʰ	ai	2
太	tʰai5		tʰ	ai	5
态	tʰai5		tʰ	ai	5
泰	tʰai5		tʰ	ai	5
灾	tsai1		ts	ai	1
栽	tsai1	~培	ts	ai	1
斋	tsai1		ts	ai	1
载	tsai3		ts	ai	3
□	tsai3	~锤：石头剪刀布	ts	ai	3
再	tsai5		ts	ai	5
载	tsai5		ts	ai	5
债	tsai5		ts	ai	5
□	tsai5	耗，冰箱好~电	ts	ai	5
猜	tsʰai1		tsʰ	ai	1
差	tsʰai1	出~	tsʰ	ai	1
才	tsʰai2		tsʰ	ai	2
材	tsʰai2		tsʰ	ai	2
财	tsʰai2		tsʰ	ai	2
裁	tsʰai2		tsʰ	ai	2
柴	tsʰai2		tsʰ	ai	2
彩	tsʰai3		tsʰ	ai	3
踩	tsʰai3		tsʰ	ai	3
菜	tsʰai5		tsʰ	ai	5
蔡	tsʰai5		tsʰ	ai	5
在	tsʰai6		tsʰ	ai	6
寨	tsʰai6		tsʰ	ai	6
□	xai1	鸟类的嗉囊	x	ai	1
孩	xai2		x	ai	2
鞋	xai2		x	ai	2
□	xai2	（魔芋刺激）痒	x	ai	2
海	xai3		x	ai	3
蟹	xai3		x	ai	3
哪	ai2	新派		ai	2
矮	ai3			ai	3
方	faŋ1		f	aŋ	1
坊	faŋ1	牌~	f	aŋ	1
芳	faŋ1		f	aŋ	1
防	faŋ2		f	aŋ	2
房	faŋ2		f	aŋ	2
仿	faŋ3		f	aŋ	3
访	faŋ3		f	aŋ	3
放	faŋ5		f	aŋ	5
刚	kaŋ1		k	aŋ	1
钢	kaŋ1	~筋	k	aŋ	1
缸	kaŋ1		k	aŋ	1
岗	kaŋ1		k	aŋ	1
江	kaŋ1		k	aŋ	1
豇	kaŋ1		k	aŋ	1
扛	kaŋ1		k	aŋ	1
□	kaŋ1	~□[ku²¹]：帮忙	k	aŋ	1
钢	kaŋ2	不锈~	k	aŋ	2
岗	kaŋ2	伞石~：地名	k	aŋ	2
杠	kaŋ2	~嘴：斗嘴	k	aŋ	2
港	kaŋ3		k	aŋ	3
哽	kaŋ3	噎住	k	aŋ	3
讲	kaŋ3		k	aŋ	3
杠	kaŋ5	电~：灯管	k	aŋ	5
虹	kaŋ5		k	aŋ	5
降	kaŋ5		k	aŋ	5
迳	kaŋ5	~口：地名	k	aŋ	5
□	kaŋ5	~火：烧火	k	aŋ	5
康	kʰaŋ1		kʰ	aŋ	1
坑	kʰaŋ1	粪~	kʰ	aŋ	1
抗	kʰaŋ5		kʰ	aŋ	5
炕	kʰaŋ5	~腊肉	kʰ	aŋ	5
□	laŋ1	稀、不密集	l	aŋ	1
郎	laŋ2		l	aŋ	2
狼	laŋ2		l	aŋ	2
朗	laŋ3		l	aŋ	3
□	laŋ3	漱洗	l	aŋ	3
浪	laŋ5		l	aŋ	5
□	laŋ5	~唧：台阶	l	aŋ	5
□	laŋ5	~高：架高	l	aŋ	5
□	laŋ6	架子	l	aŋ	6
□	maŋ1	~开：像撒网似的抛开	m	aŋ	1
芒	maŋ2		m	aŋ	2
忙	maŋ2		m	aŋ	2
□	maŋ2	~槌：捣衣杵	m	aŋ	2
网	maŋ3		m	aŋ	3
□	maŋ3	水面晃动	m	aŋ	3
望	maŋ6	守候；期盼	m	aŋ	6
囊	naŋ2		n	aŋ	2
瓤	naŋ2		n	aŋ	2
上	naŋ6	方位词缀，天~	n	aŋ	6
□	naŋ6	辛苦、累	n	aŋ	6
硬	ŋaŋ6	梆~	ŋ	aŋ	6
邦	paŋ1		p	aŋ	1
帮	paŋ1		p	aŋ	1
梆	paŋ1		p	aŋ	1
□	paŋ1	动词，拔	p	aŋ	1
旁	paŋ2		p	aŋ	2
螃	paŋ2		p	aŋ	2
绑	paŋ3		p	aŋ	3
榜	paŋ3		p	aŋ	3
磅	paŋ3		p	aŋ	3
□	paŋ3	~饭：下饭	p	aŋ	3
棒	paŋ5		p	aŋ	5
□	paŋ5	捡~：藏起来	p	aŋ	5
蚌	paŋ6		p	aŋ	6
傍	paŋ6	~夜唧	p	aŋ	6
泵	paŋ6		p	aŋ	6
甏	paŋ6		p	aŋ	6
□	pʰaŋ1	做事不可靠	pʰ	aŋ	1
胖	pʰaŋ5		pʰ	aŋ	5
桑	saŋ1		s	aŋ	1
颡	saŋ1	颈~：脖子，有的口音读上声	s	aŋ	1
伤	saŋ1		s	aŋ	1
商	saŋ1		s	aŋ	1
上	saŋ1	动词，~去	s	aŋ	1
生	saŋ1	~日，~疏	s	aŋ	1
牲	saŋ1	头~：鸡	s	aŋ	1
甥	saŋ1	外~	s	aŋ	1
霜	saŋ1	打~	s	aŋ	1
尝	saŋ2		s	aŋ	2
常	saŋ2		s	aŋ	2
生	saŋ2	好~唧：当心	s	aŋ	2
偿	saŋ3	赔~	s	aŋ	3
赏	saŋ3		s	aŋ	3
爽	saŋ3		s	aŋ	3
丧	saŋ5		s	aŋ	5
上	saŋ6	~昼，~下左右	s	aŋ	6
尚	saŋ6		s	aŋ	6
当	taŋ1		t	aŋ	1
裆	taŋ1		t	aŋ	1
唐	taŋ2		t	aŋ	2
堂	taŋ2		t	aŋ	2
塘	taŋ2		t	aŋ	2
糖	taŋ2		t	aŋ	2
挡	taŋ3		t	aŋ	3
党	taŋ3		t	aŋ	3
档	taŋ3		t	aŋ	3
当	taŋ5	上~	t	aŋ	5
荡	taŋ6		t	aŋ	6
汤	tʰaŋ1		tʰ	aŋ	1
庭	tʰaŋ1	禾~坪：晒谷坪	tʰ	aŋ	1
□	tʰaŋ1	~猪：杀猪	tʰ	aŋ	1
□	tʰaŋ1	动词，滑	tʰ	aŋ	1
烫	tʰaŋ5		tʰ	aŋ	5
□	tʰaŋ5	~唧：刨丝器	tʰ	aŋ	5
脏	tsaŋ1		ts	aŋ	1
张	tsaŋ1	姓	ts	aŋ	1
章	tsaŋ1		ts	aŋ	1
彰	tsaŋ1		ts	aŋ	1
争	tsaŋ1	动词，~东西	ts	aŋ	1
踭	tsaŋ1	后~：脚后跟	ts	aŋ	1
妆	tsaŋ1		ts	aŋ	1
庄	tsaŋ1		ts	aŋ	1
装	tsaŋ1		ts	aŋ	1
攒	tsaŋ3	~劲（在该词中的读音）	ts	aŋ	3
长	tsaŋ3	~辈	ts	aŋ	3
涨	tsaŋ3		ts	aŋ	3
掌	tsaŋ3		ts	aŋ	3
葬	tsaŋ5		ts	aŋ	5
帐	tsaŋ5		ts	aŋ	5
账	tsaŋ5		ts	aŋ	5
障	tsaŋ5		ts	aŋ	5
壮	tsaŋ5		ts	aŋ	5
仓	tsʰaŋ1		tsʰ	aŋ	1
昌	tsʰaŋ1		tsʰ	aŋ	1
菖	tsʰaŋ1	~蒲	tsʰ	aŋ	1
娼	tsʰaŋ1		tsʰ	aŋ	1
疮	tsʰaŋ1		tsʰ	aŋ	1
伤	tsʰaŋ1	~脑筋	tsʰ	aŋ	1
商	tsʰaŋ1	打~量	tsʰ	aŋ	1
藏	tsʰaŋ2		tsʰ	aŋ	2
肠	tsʰaŋ2	~胃	tsʰ	aŋ	2
场	tsʰaŋ2	广~	tsʰ	aŋ	2
床	tsʰaŋ2		tsʰ	aŋ	2
长	tsʰaŋ2	~沙	tsʰ	aŋ	2
□	tsʰaŋ2	相~：看头，食~：值得吃的地方	tsʰ	aŋ	2
厂	tsʰaŋ3		tsʰ	aŋ	3
畅	tsʰaŋ3		tsʰ	aŋ	3
窗	tsʰaŋ3		tsʰ	aŋ	3
倡	tsʰaŋ5		tsʰ	aŋ	5
唱	tsʰaŋ5		tsʰ	aŋ	5
创	tsʰaŋ5		tsʰ	aŋ	5
丈	tsʰaŋ6	动词，测量土地	tsʰ	aŋ	6
状	tsʰaŋ6		tsʰ	aŋ	6
撞	tsʰaŋ6		tsʰ	aŋ	6
糠	xaŋ1		x	aŋ	1
坑	xaŋ1	沟~；东~：地名	x	aŋ	1
□	xaŋ1	双手抱	x	aŋ	1
航	xaŋ2		x	aŋ	2
茎	xaŋ2	量词，根、条	x	aŋ	2
行	xaŋ2	走；银~	x	aŋ	2
□	xaŋ2	~□[tɜu⁴⁵]：起床	x	aŋ	2
□	xaŋ2	鸡~唧：小母鸡	x	aŋ	2
□	xaŋ3	起~：发霉	x	aŋ	3
项	xaŋ6		x	aŋ	6
巷	xaŋ6		x	aŋ	6
□	aŋ1	用棍子打		aŋ	1
□	aŋ3	无意中看到		aŋ	3
□	aŋ5	愚笨呆蠢		aŋ	5
高	kau1		k	au	1
羔	kau1		k	au	1
膏	kau1		k	au	1
糕	kau1		k	au	1
交	kau1	~钱	k	au	1
跤	kau1	跌~：摔跤	k	au	1
□	kau1	走~喥：走遍了	k	au	1
搞	kau2	~倒：弄到	k	au	2
杲	kau3	~塘：地名	k	au	3
搞	kau3		k	au	3
稿	kau3		k	au	3
告	kau5		k	au	5
较	kau5		k	au	5
教	kau5		k	au	5
窖	kau5		k	au	5
觉	kau5	睏懒~	k	au	5
篙	kʰau1	竹竿	kʰ	au	1
蒿	kʰau1	茼~	kʰ	au	1
尻	kʰau1	屁股	kʰ	au	1
敲	kʰau1	~杠：打劫	kʰ	au	1
敲	kʰau2	打	kʰ	au	2
巧	kʰau2	刚~唧：碰巧	kʰ	au	2
考	kʰau3		kʰ	au	3
烤	kʰau5	~鸭，~烟	kʰ	au	5
铐	kʰau5		kʰ	au	5
靠	kʰau5		kʰ	au	5
孝	kʰau5	大~子	kʰ	au	5
□	kʰau5	~赌：打赌	kʰ	au	5
□	lau1	混合搅拌	l	au	1
□	lau1	空~~：空荡荡	l	au	1
捞	lau2		l	au	2
劳	lau2		l	au	2
牢	lau2		l	au	2
老	lau3		l	au	3
佬	lau3		l	au	3
□	lau5	偷盗	l	au	5
□	lau6	不正确的	l	au	6
□	lau6	挥舞	l	au	6
□	lau6	空~~：空荡荡	l	au	6
□	lau6	游玩	l	au	6
□	mau1	抬头	m	au	1
□	mau1	没有	m	au	1
毛	mau2		m	au	2
茅	mau2		m	au	2
卯	mau3		m	au	3
□	mau5	（猪、牛等）用嘴拱	m	au	5
冒	mau6		m	au	6
帽	mau6		m	au	6
□	nau1	器物的提手	n	au	1
□	nau2	代词，那种	n	au	2
恼	nau3		n	au	3
脑	nau3		n	au	3
□	nau5	难懂、难理解	n	au	5
□	nau5	动词，缠绕	n	au	5
闹	nau6		n	au	6
咬	ŋau1		ŋ	au	1
熬	ŋau2		ŋ	au	2
□	ŋau3	领格，~爹：我爸爸	ŋ	au	3
奥	ŋau5		ŋ	au	5
澳	ŋau5		ŋ	au	5
□	ŋau5	~脚：跷二郎腿	ŋ	au	5
傲	ŋau6		ŋ	au	6
包	pau1	动词	p	au	1
苞	pau1		p	au	1
胞	pau1		p	au	1
包	pau2	~：红包；皮肤肿起的小包	p	au	2
苞	pau2		p	au	2
袍	pau2		p	au	2
饱	pau3		p	au	3
宝	pau3		p	au	3
保	pau3		p	au	3
报	pau5		p	au	5
爆	pau5		p	au	5
暴	pau6		p	au	6
刨	pau6		p	au	6
曝	pau6	~鸭：板鸭	p	au	6
抛	pʰau1		pʰ	au	1
泡	pʰau1	~水：沸水	pʰ	au	1
□	pʰau1	打~：发抖	pʰ	au	1
跑	pʰau3		pʰ	au	3
雹	pʰau5	冰~	pʰ	au	5
炮	pʰau5		pʰ	au	5
疱	pʰau5	~唧：皮肤凸起的小疙瘩	pʰ	au	5
骚	sau1		s	au	1
烧	sau1		s	au	1
稍	sau1		s	au	1
□	sau1	名词，柴火	s	au	1
□	sau1	扎、绑	s	au	1
韶	sau2	~关：地名	s	au	2
扫	sau3		s	au	3
嫂	sau3		s	au	3
少	sau3		s	au	3
扫	sau5	动词	s	au	5
少	sau5		s	au	5
潲	sau5		s	au	5
□	sau5	~皮：漂亮	s	au	5
□	sau5	快~：速度快	s	au	5
刀	tau1		t	au	1
□	tau1	抬头	t	au	1
涛	tau2		t	au	2
逃	tau2		t	au	2
桃	tau2		t	au	2
萄	tau2		t	au	2
淘	tau2		t	au	2
□	tau2	蜞~：蚂蟥	t	au	2
□	tau2	剩余，存活	t	au	2
岛	tau3		t	au	3
捣	tau3		t	au	3
倒	tau3		t	au	3
到	tau5		t	au	5
倒	tau5	~车	t	au	5
窵	tau5	~角：偏僻	t	au	5
导	tau6	领~	t	au	6
盗	tau6		t	au	6
道	tau6		t	au	6
稻	tau6		t	au	6
讨	tʰau1	~嫌（在该词中的读音）	tʰ	au	1
讨	tʰau3	~新妇：娶媳妇	tʰ	au	3
套	tʰau5		tʰ	au	5
朝	tsau1	三~酒	ts	au	1
招	tsau1		ts	au	1
□	tsau1	干燥、焦脆	ts	au	1
罩	tsau2	~唧：抄网	ts	au	2
早	tsau3		ts	au	3
枣	tsau3		ts	au	3
蚤	tsau3		ts	au	3
澡	tsau3		ts	au	3
爪	tsau3		ts	au	3
找	tsau3		ts	au	3
沼	tsau3		ts	au	3
灶	tsau5		ts	au	5
笊	tsau5		ts	au	5
照	tsau5		ts	au	5
罩	tsau5		ts	au	5
□	tsau5	（蚊虫叮咬）痒	ts	au	5
操	tsʰau1		tsʰ	au	1
抄	tsʰau1		tsʰ	au	1
钞	tsʰau1		tsʰ	au	1
超	tsʰau1		tsʰ	au	1
